formla,formula,score
d10_xboole_0,t14_xboole_1,0.2975206611570248
t8_xboole_1,t14_xboole_1,0.8
t8_xboole_1,d10_xboole_0,1.0
t7_xboole_1,t14_xboole_1,2.5992820873581195
t7_xboole_1,t8_xboole_1,2.8222774141677225
t7_xboole_1,d10_xboole_0,3.1750620909386877
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
d10_xboole_0,idempotence_k2_xboole_0,8.37132586713528
d10_xboole_0,commutativity_k2_xboole_0,12.0
t14_xboole_1,commutativity_k2_xboole_0,20.51197055421258
t14_xboole_1,idempotence_k2_xboole_0,26.6892560236338
t7_xboole_1,dt_k2_xboole_0,inf
t7_xboole_1,idempotence_k2_xboole_0,inf
t7_xboole_1,commutativity_k2_xboole_0,inf
t8_xboole_1,dt_k2_xboole_0,inf
t8_xboole_1,idempotence_k2_xboole_0,inf
t8_xboole_1,commutativity_k2_xboole_0,inf
dt_k2_xboole_0,d10_xboole_0,inf
dt_k2_xboole_0,t14_xboole_1,inf
dt_k2_xboole_0,idempotence_k2_xboole_0,inf
dt_k2_xboole_0,commutativity_k2_xboole_0,inf
