formla,formula,score
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k3_enumset1,0.0
dt_k2_tarski,dt_k3_enumset1,0.0
t69_enumset1,t87_enumset1,4.0
t69_enumset1,commutativity_k2_tarski,5.206110534519217
t83_enumset1,t87_enumset1,5.770295356483518
t83_enumset1,commutativity_k2_tarski,7.823677057000736
t69_enumset1,t83_enumset1,8.0
commutativity_k2_tarski,t87_enumset1,8.0
t69_enumset1,dt_k1_tarski,inf
t69_enumset1,dt_k2_tarski,inf
t69_enumset1,dt_k3_enumset1,inf
t83_enumset1,dt_k1_tarski,inf
t83_enumset1,dt_k2_tarski,inf
t83_enumset1,dt_k3_enumset1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
dt_k1_tarski,t87_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t87_enumset1,inf
commutativity_k2_tarski,dt_k3_enumset1,inf
dt_k3_enumset1,t87_enumset1,inf
