formla,formula,score
dt_k6_enumset1,dt_k2_tarski,0.0
dt_k6_enumset1,dt_k4_enumset1,0.0
dt_k6_enumset1,dt_k2_enumset1,0.0
dt_k6_enumset1,dt_k2_xboole_0,0.0
dt_k2_tarski,dt_k4_enumset1,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
dt_k4_enumset1,dt_k2_enumset1,0.0
dt_k4_enumset1,dt_k2_xboole_0,0.0
dt_k2_enumset1,dt_k2_xboole_0,0.0
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
t4_xboole_1,commutativity_k2_tarski,8.0
l75_enumset1,t63_enumset1,8.0
t63_enumset1,l53_enumset1,8.0
t63_enumset1,t52_enumset1,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
l53_enumset1,t52_enumset1,8.0
t4_xboole_1,idempotence_k2_xboole_0,8.183118112486902
l75_enumset1,idempotence_k2_xboole_0,8.233259761977418
idempotence_k2_xboole_0,l53_enumset1,8.233259761977418
l75_enumset1,commutativity_k2_xboole_0,8.466832242503168
t63_enumset1,commutativity_k2_xboole_0,8.466832242503168
commutativity_k2_xboole_0,l53_enumset1,8.466832242503168
commutativity_k2_xboole_0,t52_enumset1,8.466832242503168
t4_xboole_1,commutativity_k2_xboole_0,9.63372356402057
l75_enumset1,commutativity_k2_tarski,10.0
l53_enumset1,commutativity_k2_tarski,10.0
t4_xboole_1,l75_enumset1,10.12868650882138
t4_xboole_1,t63_enumset1,10.12868650882138
t4_xboole_1,l53_enumset1,10.12868650882138
t4_xboole_1,t52_enumset1,10.12868650882138
t63_enumset1,idempotence_k2_xboole_0,10.187569205075196
idempotence_k2_xboole_0,t52_enumset1,10.187569205075196
l75_enumset1,l53_enumset1,12.0
t63_enumset1,commutativity_k2_tarski,12.0
t52_enumset1,commutativity_k2_tarski,12.0
l75_enumset1,t52_enumset1,13.674647036141721
t4_xboole_1,dt_k6_enumset1,inf
t4_xboole_1,dt_k2_tarski,inf
t4_xboole_1,dt_k4_enumset1,inf
t4_xboole_1,dt_k2_enumset1,inf
t4_xboole_1,dt_k2_xboole_0,inf
l75_enumset1,dt_k6_enumset1,inf
l75_enumset1,dt_k2_tarski,inf
l75_enumset1,dt_k4_enumset1,inf
l75_enumset1,dt_k2_enumset1,inf
l75_enumset1,dt_k2_xboole_0,inf
dt_k6_enumset1,t63_enumset1,inf
dt_k6_enumset1,idempotence_k2_xboole_0,inf
dt_k6_enumset1,commutativity_k2_xboole_0,inf
dt_k6_enumset1,l53_enumset1,inf
dt_k6_enumset1,t52_enumset1,inf
dt_k6_enumset1,commutativity_k2_tarski,inf
t63_enumset1,dt_k2_tarski,inf
t63_enumset1,dt_k4_enumset1,inf
t63_enumset1,dt_k2_enumset1,inf
t63_enumset1,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k2_tarski,inf
idempotence_k2_xboole_0,dt_k4_enumset1,inf
idempotence_k2_xboole_0,dt_k2_enumset1,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,dt_k4_enumset1,inf
commutativity_k2_xboole_0,dt_k2_enumset1,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
l53_enumset1,dt_k2_tarski,inf
l53_enumset1,dt_k4_enumset1,inf
l53_enumset1,dt_k2_enumset1,inf
l53_enumset1,dt_k2_xboole_0,inf
dt_k2_tarski,t52_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
t52_enumset1,dt_k4_enumset1,inf
t52_enumset1,dt_k2_enumset1,inf
t52_enumset1,dt_k2_xboole_0,inf
dt_k4_enumset1,commutativity_k2_tarski,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
commutativity_k2_tarski,dt_k2_xboole_0,inf
