formla,formula,score
dt_k3_xboole_0,dt_k4_xboole_0,0.0
dt_k3_xboole_0,dt_k5_xboole_0,0.0
dt_k3_xboole_0,dt_k2_xboole_0,0.0
dt_k4_xboole_0,dt_k5_xboole_0,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
dt_k5_xboole_0,dt_k2_xboole_0,0.0
t12_xboole_1,idempotence_k2_xboole_0,2.772588722239781
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
t12_xboole_1,commutativity_k2_xboole_0,4.866954717550927
t12_xboole_1,t36_xboole_1,4.866954717550927
t39_xboole_1,idempotence_k2_xboole_0,5.474502185170679
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
d6_xboole_0,commutativity_k5_xboole_0,6.0
commutativity_k2_xboole_0,t98_xboole_1,6.0
commutativity_k3_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k2_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k5_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k5_xboole_0,6.3076593367267755
t98_xboole_1,idempotence_k2_xboole_0,6.677691138788576
t98_xboole_1,commutativity_k5_xboole_0,7.716359094935374
t52_xboole_1,d6_xboole_0,8.0
commutativity_k3_xboole_0,commutativity_k2_xboole_0,8.0
commutativity_k3_xboole_0,commutativity_k5_xboole_0,8.0
commutativity_k2_xboole_0,commutativity_k5_xboole_0,8.0
commutativity_k2_xboole_0,t39_xboole_1,8.09860338852164
t98_xboole_1,t39_xboole_1,8.16028739653085
d6_xboole_0,idempotence_k3_xboole_0,8.233259761977418
d6_xboole_0,idempotence_k2_xboole_0,8.233259761977418
idempotence_k3_xboole_0,t41_xboole_1,8.233259761977418
idempotence_k3_xboole_0,t98_xboole_1,8.233259761977418
idempotence_k3_xboole_0,t39_xboole_1,8.233259761977418
t41_xboole_1,idempotence_k2_xboole_0,8.233259761977418
t52_xboole_1,commutativity_k2_xboole_0,8.466832242503168
d6_xboole_0,commutativity_k2_xboole_0,8.466832242503168
t12_xboole_1,t98_xboole_1,8.466832242503168
t12_xboole_1,t39_xboole_1,9.418017001080562
d6_xboole_0,commutativity_k3_xboole_0,10.0
commutativity_k3_xboole_0,t41_xboole_1,10.0
commutativity_k3_xboole_0,t98_xboole_1,10.0
commutativity_k3_xboole_0,t39_xboole_1,10.0
t41_xboole_1,commutativity_k2_xboole_0,10.0
