formla,formula,score
l68_enumset1,t59_enumset1,0.0
dt_k1_enumset1,dt_k2_xboole_0,0.0
dt_k1_enumset1,dt_k5_enumset1,0.0
dt_k1_enumset1,dt_k2_enumset1,0.0
dt_k2_xboole_0,dt_k5_enumset1,0.0
dt_k2_xboole_0,dt_k2_enumset1,0.0
dt_k5_enumset1,dt_k2_enumset1,0.0
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
l68_enumset1,commutativity_k2_xboole_0,8.466832242503168
t59_enumset1,commutativity_k2_xboole_0,8.466832242503168
l68_enumset1,idempotence_k2_xboole_0,10.187569205075196
t59_enumset1,idempotence_k2_xboole_0,10.187569205075196
l68_enumset1,dt_k1_enumset1,inf
l68_enumset1,dt_k2_xboole_0,inf
l68_enumset1,dt_k5_enumset1,inf
l68_enumset1,dt_k2_enumset1,inf
dt_k1_enumset1,t59_enumset1,inf
dt_k1_enumset1,idempotence_k2_xboole_0,inf
dt_k1_enumset1,commutativity_k2_xboole_0,inf
dt_k2_xboole_0,t59_enumset1,inf
dt_k2_xboole_0,idempotence_k2_xboole_0,inf
dt_k2_xboole_0,commutativity_k2_xboole_0,inf
t59_enumset1,dt_k5_enumset1,inf
t59_enumset1,dt_k2_enumset1,inf
idempotence_k2_xboole_0,dt_k5_enumset1,inf
idempotence_k2_xboole_0,dt_k2_enumset1,inf
dt_k5_enumset1,commutativity_k2_xboole_0,inf
dt_k2_enumset1,commutativity_k2_xboole_0,inf
