formla,formula,score
dt_k5_xboole_0,dt_k4_xboole_0,0.0
dt_k5_xboole_0,dt_k3_xboole_0,0.0
dt_k5_xboole_0,dt_k2_xboole_0,0.0
dt_k4_xboole_0,dt_k3_xboole_0,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
symmetry_r1_xboole_0,t83_xboole_1,0.0
dt_k3_xboole_0,dt_k2_xboole_0,0.0
l97_xboole_1,symmetry_r1_xboole_0,4.0
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
t93_xboole_1,commutativity_k2_xboole_0,4.866954717550927
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
d6_xboole_0,commutativity_k5_xboole_0,6.0
commutativity_k2_xboole_0,t94_xboole_1,6.0
commutativity_k3_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k2_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k5_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k5_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,t94_xboole_1,7.157022363608981
l97_xboole_1,t83_xboole_1,8.0
commutativity_k3_xboole_0,commutativity_k2_xboole_0,8.0
commutativity_k3_xboole_0,commutativity_k5_xboole_0,8.0
idempotence_k3_xboole_0,t83_xboole_1,8.0
idempotence_k2_xboole_0,t83_xboole_1,8.0
commutativity_k2_xboole_0,commutativity_k5_xboole_0,8.0
d6_xboole_0,idempotence_k3_xboole_0,8.233259761977418
d6_xboole_0,idempotence_k2_xboole_0,8.233259761977418
idempotence_k3_xboole_0,t94_xboole_1,8.233259761977418
t93_xboole_1,idempotence_k2_xboole_0,8.439370184628654
d6_xboole_0,commutativity_k2_xboole_0,8.466832242503168
t94_xboole_1,commutativity_k5_xboole_0,8.466832242503168
d6_xboole_0,commutativity_k3_xboole_0,10.0
commutativity_k3_xboole_0,t94_xboole_1,10.0
t93_xboole_1,t94_xboole_1,10.0
t93_xboole_1,idempotence_k3_xboole_0,10.187569205075196
d6_xboole_0,t93_xboole_1,12.0
d6_xboole_0,t94_xboole_1,12.0
commutativity_k3_xboole_0,t93_xboole_1,12.0
t93_xboole_1,commutativity_k5_xboole_0,12.0
commutativity_k3_xboole_0,t83_xboole_1,12.316137715318517
commutativity_k2_xboole_0,t83_xboole_1,12.316137715318517
t83_xboole_1,commutativity_k5_xboole_0,12.316137715318517
d6_xboole_0,t83_xboole_1,16.238449686552322
t94_xboole_1,t83_xboole_1,16.238449686552322
t93_xboole_1,t83_xboole_1,20.19126663245006
d6_xboole_0,l97_xboole_1,inf
