formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k4_xboole_0,0.0
t65_zfmisc_1,l27_zfmisc_1,0.0
t65_zfmisc_1,antisymmetry_r2_hidden,0.0
t65_zfmisc_1,l24_zfmisc_1,0.0
t65_zfmisc_1,t7_boole,0.0
l27_zfmisc_1,antisymmetry_r2_hidden,0.0
l27_zfmisc_1,l24_zfmisc_1,0.0
l27_zfmisc_1,t7_boole,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
antisymmetry_r2_hidden,l24_zfmisc_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
symmetry_r1_xboole_0,t83_xboole_1,0.0
l24_zfmisc_1,t7_boole,0.0
t6_boole,t8_boole,2.0
l27_zfmisc_1,symmetry_r1_xboole_0,4.0
t4_boole,t3_boole,4.0
t4_boole,t83_xboole_1,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
symmetry_r1_xboole_0,l24_zfmisc_1,4.0
t3_boole,t83_xboole_1,4.0
t65_zfmisc_1,t4_boole,8.0
t65_zfmisc_1,t3_boole,8.0
t65_zfmisc_1,t83_xboole_1,8.0
d2_xboole_0,t8_boole,8.0
l27_zfmisc_1,t83_xboole_1,8.0
t4_boole,t6_boole,8.0
t83_xboole_1,l24_zfmisc_1,8.0
d2_xboole_0,t3_boole,8.119224843276161
t8_boole,t3_boole,8.466832242503168
t8_boole,t83_xboole_1,9.733909435101854
d2_xboole_0,t4_boole,10.0
d2_xboole_0,t6_boole,12.0
t4_boole,t8_boole,12.0
d2_xboole_0,t83_xboole_1,12.316137715318517
t6_boole,t3_boole,12.316137715318517
t65_zfmisc_1,d2_xboole_0,16.238449686552322
t65_zfmisc_1,t8_boole,16.933664485006336
t6_boole,t83_xboole_1,16.933664485006336
t65_zfmisc_1,t6_boole,24.632275430637034
dt_k1_tarski,t65_zfmisc_1,inf
dt_k1_tarski,d2_xboole_0,inf
dt_k1_tarski,l27_zfmisc_1,inf
dt_k1_tarski,t4_boole,inf
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
