formla,formula,score
antisymmetry_r2_xboole_0,d8_xboole_0,0.0
t61_xboole_1,t6_boole,0.0
t6_boole,t7_boole,0.0
t8_boole,d8_xboole_0,0.0
t8_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_xboole_0,irreflexivity_r2_xboole_0,1.0986122886681098
t6_boole,t8_boole,2.0
d8_xboole_0,irreflexivity_r2_xboole_0,3.295836866004329
t61_xboole_1,t8_boole,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t61_xboole_1,d8_xboole_0,6.0
d8_xboole_0,t2_xboole_1,6.0
t6_boole,d8_xboole_0,12.0
antisymmetry_r2_xboole_0,t61_xboole_1,inf
antisymmetry_r2_xboole_0,dt_k1_xboole_0,inf
antisymmetry_r2_xboole_0,t6_boole,inf
antisymmetry_r2_xboole_0,t8_boole,inf
antisymmetry_r2_xboole_0,t2_xboole_1,inf
antisymmetry_r2_xboole_0,dt_o_0_0_xboole_0,inf
antisymmetry_r2_xboole_0,antisymmetry_r2_hidden,inf
antisymmetry_r2_xboole_0,t7_boole,inf
t61_xboole_1,dt_k1_xboole_0,inf
t61_xboole_1,irreflexivity_r2_xboole_0,inf
t61_xboole_1,t2_xboole_1,inf
t61_xboole_1,dt_o_0_0_xboole_0,inf
t61_xboole_1,antisymmetry_r2_hidden,inf
t61_xboole_1,t7_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,d8_xboole_0,inf
dt_k1_xboole_0,irreflexivity_r2_xboole_0,inf
dt_k1_xboole_0,t2_xboole_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t7_boole,inf
t6_boole,irreflexivity_r2_xboole_0,inf
t6_boole,t2_xboole_1,inf
t6_boole,antisymmetry_r2_hidden,inf
t8_boole,irreflexivity_r2_xboole_0,inf
t8_boole,t2_xboole_1,inf
t8_boole,antisymmetry_r2_hidden,inf
d8_xboole_0,dt_o_0_0_xboole_0,inf
d8_xboole_0,antisymmetry_r2_hidden,inf
d8_xboole_0,t7_boole,inf
irreflexivity_r2_xboole_0,t2_xboole_1,inf
irreflexivity_r2_xboole_0,dt_o_0_0_xboole_0,inf
irreflexivity_r2_xboole_0,antisymmetry_r2_hidden,inf
irreflexivity_r2_xboole_0,t7_boole,inf
t2_xboole_1,dt_o_0_0_xboole_0,inf
t2_xboole_1,antisymmetry_r2_hidden,inf
t2_xboole_1,t7_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
