formla,formula,score
d5_xboole_0,t3_xboole_0,0.0
d5_xboole_0,antisymmetry_r2_hidden,0.0
d5_xboole_0,t7_boole,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t8_boole,t7_boole,0.0
dt_k3_xboole_0,dt_k4_xboole_0,0.0
d4_xboole_0,t3_xboole_0,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t7_boole,0.0
t3_xboole_0,antisymmetry_r2_hidden,0.0
t3_xboole_0,symmetry_r1_xboole_0,0.0
t3_xboole_0,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
d5_xboole_0,d4_xboole_0,0.64
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t8_boole,dt_o_0_0_xboole_0,4.0
t89_xboole_1,symmetry_r1_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t4_boole,t3_boole,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
idempotence_k3_xboole_0,t3_boole,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,t8_boole,8.0
t4_boole,t2_boole,8.0
t4_boole,t6_boole,8.0
t2_boole,t6_boole,8.0
commutativity_k3_xboole_0,t3_boole,8.119224843276161
idempotence_k3_xboole_0,t4_boole,8.233259761977418
t8_boole,t3_boole,8.466832242503168
idempotence_k3_xboole_0,t6_boole,8.896418674544599
commutativity_k3_xboole_0,t4_boole,10.0
t2_boole,t3_boole,10.09563331622503
commutativity_k3_xboole_0,t6_boole,12.0
t8_boole,t4_boole,12.0
t8_boole,t2_boole,12.0
t89_xboole_1,t3_xboole_0,12.0
t6_boole,t3_boole,12.316137715318517
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
d5_xboole_0,t8_boole,16.0
t8_boole,d4_xboole_0,16.0
d5_xboole_0,idempotence_k3_xboole_0,17.792837349089197
d4_xboole_0,idempotence_k3_xboole_0,17.792837349089197
commutativity_k3_xboole_0,d5_xboole_0,24.0
d5_xboole_0,t3_boole,24.632275430637034
d4_xboole_0,t3_boole,24.632275430637034
d5_xboole_0,t4_boole,32.0
d5_xboole_0,t2_boole,32.0
d5_xboole_0,t6_boole,32.0
d4_xboole_0,t4_boole,32.0
d4_xboole_0,t2_boole,32.0
d4_xboole_0,t6_boole,32.0
commutativity_k3_xboole_0,dt_k1_xboole_0,inf
commutativity_k3_xboole_0,t89_xboole_1,inf
commutativity_k3_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k3_xboole_0,dt_k3_xboole_0,inf
commutativity_k3_xboole_0,dt_k4_xboole_0,inf
commutativity_k3_xboole_0,t3_xboole_0,inf
commutativity_k3_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k3_xboole_0,symmetry_r1_xboole_0,inf
commutativity_k3_xboole_0,t7_boole,inf
d5_xboole_0,dt_k1_xboole_0,inf
d5_xboole_0,t89_xboole_1,inf
d5_xboole_0,dt_o_0_0_xboole_0,inf
d5_xboole_0,dt_k3_xboole_0,inf
d5_xboole_0,dt_k4_xboole_0,inf
d5_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t89_xboole_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,d4_xboole_0,inf
dt_k1_xboole_0,idempotence_k3_xboole_0,inf
dt_k1_xboole_0,t3_xboole_0,inf
dt_k1_xboole_0,t4_boole,inf
dt_k1_xboole_0,t2_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t3_boole,inf
dt_k1_xboole_0,t7_boole,inf
t8_boole,t89_xboole_1,inf
t8_boole,dt_k3_xboole_0,inf
t8_boole,dt_k4_xboole_0,inf
t8_boole,t3_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,symmetry_r1_xboole_0,inf
t89_xboole_1,dt_o_0_0_xboole_0,inf
t89_xboole_1,dt_k3_xboole_0,inf
t89_xboole_1,dt_k4_xboole_0,inf
t89_xboole_1,d4_xboole_0,inf
t89_xboole_1,idempotence_k3_xboole_0,inf
t89_xboole_1,t4_boole,inf
t89_xboole_1,t2_boole,inf
t89_xboole_1,t6_boole,inf
t89_xboole_1,antisymmetry_r2_hidden,inf
t89_xboole_1,t3_boole,inf
t89_xboole_1,t7_boole,inf
dt_o_0_0_xboole_0,dt_k3_xboole_0,inf
dt_o_0_0_xboole_0,dt_k4_xboole_0,inf
dt_o_0_0_xboole_0,d4_xboole_0,inf
dt_o_0_0_xboole_0,idempotence_k3_xboole_0,inf
dt_o_0_0_xboole_0,t3_xboole_0,inf
dt_o_0_0_xboole_0,t4_boole,inf
dt_o_0_0_xboole_0,t2_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,t3_boole,inf
dt_k3_xboole_0,d4_xboole_0,inf
dt_k3_xboole_0,idempotence_k3_xboole_0,inf
dt_k3_xboole_0,t3_xboole_0,inf
dt_k3_xboole_0,t4_boole,inf
dt_k3_xboole_0,t2_boole,inf
dt_k3_xboole_0,t6_boole,inf
dt_k3_xboole_0,antisymmetry_r2_hidden,inf
dt_k3_xboole_0,symmetry_r1_xboole_0,inf
dt_k3_xboole_0,t3_boole,inf
dt_k3_xboole_0,t7_boole,inf
dt_k4_xboole_0,d4_xboole_0,inf
dt_k4_xboole_0,idempotence_k3_xboole_0,inf
dt_k4_xboole_0,t3_xboole_0,inf
dt_k4_xboole_0,t4_boole,inf
dt_k4_xboole_0,t2_boole,inf
dt_k4_xboole_0,t6_boole,inf
dt_k4_xboole_0,antisymmetry_r2_hidden,inf
dt_k4_xboole_0,symmetry_r1_xboole_0,inf
dt_k4_xboole_0,t3_boole,inf
dt_k4_xboole_0,t7_boole,inf
d4_xboole_0,symmetry_r1_xboole_0,inf
idempotence_k3_xboole_0,t3_xboole_0,inf
idempotence_k3_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k3_xboole_0,symmetry_r1_xboole_0,inf
idempotence_k3_xboole_0,t7_boole,inf
t3_xboole_0,t4_boole,inf
t3_xboole_0,t2_boole,inf
t3_xboole_0,t6_boole,inf
t3_xboole_0,t3_boole,inf
t4_boole,antisymmetry_r2_hidden,inf
t4_boole,symmetry_r1_xboole_0,inf
t4_boole,t7_boole,inf
t2_boole,antisymmetry_r2_hidden,inf
t2_boole,symmetry_r1_xboole_0,inf
t2_boole,t7_boole,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,t3_boole,inf
symmetry_r1_xboole_0,t3_boole,inf
symmetry_r1_xboole_0,t7_boole,inf
t3_boole,t7_boole,inf
