formla,formula,score
t151_zfmisc_1,antisymmetry_r2_hidden,0.0
t151_zfmisc_1,t7_boole,0.0
dt_k3_tarski,dt_k1_xboole_0,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
t98_zfmisc_1,antisymmetry_r2_hidden,0.0
t98_zfmisc_1,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t98_zfmisc_1,symmetry_r1_xboole_0,1.5
t6_boole,t8_boole,2.0
t151_zfmisc_1,t98_zfmisc_1,2.6666666666666665
t151_zfmisc_1,symmetry_r1_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
d2_xboole_0,t8_boole,8.0
d2_xboole_0,t6_boole,12.0
t151_zfmisc_1,d2_xboole_0,inf
t151_zfmisc_1,dt_k3_tarski,inf
t151_zfmisc_1,dt_k1_xboole_0,inf
t151_zfmisc_1,t6_boole,inf
t151_zfmisc_1,t8_boole,inf
t151_zfmisc_1,dt_o_0_0_xboole_0,inf
d2_xboole_0,dt_k3_tarski,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,t98_zfmisc_1,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,symmetry_r1_xboole_0,inf
d2_xboole_0,t7_boole,inf
dt_k3_tarski,t6_boole,inf
dt_k3_tarski,t8_boole,inf
dt_k3_tarski,t98_zfmisc_1,inf
dt_k3_tarski,dt_o_0_0_xboole_0,inf
dt_k3_tarski,antisymmetry_r2_hidden,inf
dt_k3_tarski,symmetry_r1_xboole_0,inf
dt_k3_tarski,t7_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t98_zfmisc_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t7_boole,inf
t6_boole,t98_zfmisc_1,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,symmetry_r1_xboole_0,inf
t8_boole,t98_zfmisc_1,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,symmetry_r1_xboole_0,inf
t98_zfmisc_1,dt_o_0_0_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
symmetry_r1_xboole_0,t7_boole,inf
