formla,formula,score
dt_k1_enumset1,dt_k1_tarski,0.0
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_tarski,dt_k2_tarski,0.0
t69_enumset1,t76_enumset1,4.0
t69_enumset1,commutativity_k2_tarski,5.206110534519217
t70_enumset1,t76_enumset1,5.4413078967270305
t70_enumset1,commutativity_k2_tarski,7.298527276823716
t69_enumset1,t70_enumset1,8.0
t76_enumset1,commutativity_k2_tarski,8.0
t69_enumset1,dt_k1_enumset1,inf
t69_enumset1,dt_k1_tarski,inf
t69_enumset1,dt_k2_tarski,inf
dt_k1_enumset1,t70_enumset1,inf
dt_k1_enumset1,t76_enumset1,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
dt_k1_tarski,t70_enumset1,inf
dt_k1_tarski,t76_enumset1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
t70_enumset1,dt_k2_tarski,inf
dt_k2_tarski,t76_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
