formla,formula,score
dt_k1_tarski,dt_k1_enumset1,0.0
dt_k1_tarski,dt_k4_enumset1,0.0
dt_k1_tarski,dt_k5_enumset1,0.0
dt_k1_tarski,dt_k2_enumset1,0.0
dt_k1_tarski,dt_k2_xboole_0,0.0
dt_k1_enumset1,dt_k4_enumset1,0.0
dt_k1_enumset1,dt_k5_enumset1,0.0
dt_k1_enumset1,dt_k2_enumset1,0.0
dt_k1_enumset1,dt_k2_xboole_0,0.0
dt_k4_enumset1,dt_k5_enumset1,0.0
dt_k4_enumset1,dt_k2_enumset1,0.0
dt_k4_enumset1,dt_k2_xboole_0,0.0
dt_k5_enumset1,dt_k2_enumset1,0.0
dt_k5_enumset1,dt_k2_xboole_0,0.0
dt_k2_enumset1,dt_k2_xboole_0,0.0
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
t44_enumset1,t56_enumset1,8.0
l68_enumset1,t56_enumset1,8.0
t4_xboole_1,idempotence_k2_xboole_0,8.183118112486902
l62_enumset1,idempotence_k2_xboole_0,8.233259761977418
t44_enumset1,commutativity_k2_xboole_0,8.466832242503168
l62_enumset1,commutativity_k2_xboole_0,8.466832242503168
commutativity_k2_xboole_0,l68_enumset1,8.466832242503168
commutativity_k2_xboole_0,t56_enumset1,8.466832242503168
t4_xboole_1,commutativity_k2_xboole_0,9.63372356402057
t4_xboole_1,t44_enumset1,10.12868650882138
t4_xboole_1,l62_enumset1,10.12868650882138
t4_xboole_1,l68_enumset1,10.12868650882138
t4_xboole_1,t56_enumset1,10.12868650882138
t44_enumset1,idempotence_k2_xboole_0,10.187569205075196
l68_enumset1,idempotence_k2_xboole_0,10.187569205075196
t56_enumset1,idempotence_k2_xboole_0,10.187569205075196
t44_enumset1,l62_enumset1,11.540590712967036
t44_enumset1,l68_enumset1,11.540590712967036
l62_enumset1,l68_enumset1,11.540590712967036
l62_enumset1,t56_enumset1,12.0
t4_xboole_1,dt_k1_tarski,inf
t4_xboole_1,dt_k1_enumset1,inf
t4_xboole_1,dt_k4_enumset1,inf
t4_xboole_1,dt_k5_enumset1,inf
t4_xboole_1,dt_k2_enumset1,inf
t4_xboole_1,dt_k2_xboole_0,inf
dt_k1_tarski,t44_enumset1,inf
dt_k1_tarski,l62_enumset1,inf
dt_k1_tarski,commutativity_k2_xboole_0,inf
dt_k1_tarski,l68_enumset1,inf
dt_k1_tarski,t56_enumset1,inf
dt_k1_tarski,idempotence_k2_xboole_0,inf
t44_enumset1,dt_k1_enumset1,inf
t44_enumset1,dt_k4_enumset1,inf
t44_enumset1,dt_k5_enumset1,inf
t44_enumset1,dt_k2_enumset1,inf
t44_enumset1,dt_k2_xboole_0,inf
l62_enumset1,dt_k1_enumset1,inf
l62_enumset1,dt_k4_enumset1,inf
l62_enumset1,dt_k5_enumset1,inf
l62_enumset1,dt_k2_enumset1,inf
l62_enumset1,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k1_enumset1,inf
commutativity_k2_xboole_0,dt_k4_enumset1,inf
commutativity_k2_xboole_0,dt_k5_enumset1,inf
commutativity_k2_xboole_0,dt_k2_enumset1,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
l68_enumset1,dt_k1_enumset1,inf
l68_enumset1,dt_k4_enumset1,inf
l68_enumset1,dt_k5_enumset1,inf
l68_enumset1,dt_k2_enumset1,inf
l68_enumset1,dt_k2_xboole_0,inf
dt_k1_enumset1,t56_enumset1,inf
dt_k1_enumset1,idempotence_k2_xboole_0,inf
t56_enumset1,dt_k4_enumset1,inf
t56_enumset1,dt_k5_enumset1,inf
t56_enumset1,dt_k2_enumset1,inf
t56_enumset1,dt_k2_xboole_0,inf
dt_k4_enumset1,idempotence_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k5_enumset1,inf
idempotence_k2_xboole_0,dt_k2_enumset1,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
