formla,formula,score
dt_k1_xboole_0,dt_k5_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k5_xboole_0,dt_k4_xboole_0,0.0
dt_k5_xboole_0,dt_k2_xboole_0,0.0
dt_k5_xboole_0,dt_k3_xboole_0,0.0
t8_boole,t7_boole,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
dt_k4_xboole_0,dt_k3_xboole_0,0.0
t88_xboole_1,symmetry_r1_xboole_0,0.0
t7_boole,t6_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
dt_k2_xboole_0,dt_k3_xboole_0,0.0
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
l97_xboole_1,symmetry_r1_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
t4_boole,l32_xboole_1,4.0
t4_boole,t3_boole,4.0
t1_boole,commutativity_k2_xboole_0,4.866954717550927
commutativity_k2_xboole_0,t93_xboole_1,4.866954717550927
t36_xboole_1,l32_xboole_1,4.866954717550927
t5_boole,commutativity_k5_xboole_0,4.866954717550927
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
t8_boole,idempotence_k2_xboole_0,5.58088391142352
d6_xboole_0,commutativity_k5_xboole_0,6.0
commutativity_k3_xboole_0,t95_xboole_1,6.0
t1_boole,idempotence_k3_xboole_0,6.0
t5_boole,idempotence_k3_xboole_0,6.0
t5_boole,idempotence_k2_xboole_0,6.0
idempotence_k3_xboole_0,t3_boole,6.0
t3_boole,idempotence_k2_xboole_0,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
commutativity_k2_xboole_0,idempotence_k3_xboole_0,6.3076593367267755
commutativity_k5_xboole_0,idempotence_k3_xboole_0,6.3076593367267755
commutativity_k5_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
d6_xboole_0,t5_boole,6.988677126772534
t95_xboole_1,idempotence_k3_xboole_0,7.157022363608981
l97_xboole_1,t88_xboole_1,8.0
commutativity_k3_xboole_0,commutativity_k2_xboole_0,8.0
commutativity_k3_xboole_0,t8_boole,8.0
commutativity_k3_xboole_0,commutativity_k5_xboole_0,8.0
t1_boole,t5_boole,8.0
t1_boole,t3_boole,8.0
commutativity_k2_xboole_0,t8_boole,8.0
commutativity_k2_xboole_0,commutativity_k5_xboole_0,8.0
t8_boole,commutativity_k5_xboole_0,8.0
