formla,formula,score
t3_xboole_0,antisymmetry_r2_hidden,0.0
t3_xboole_0,symmetry_r1_xboole_0,0.0
t3_xboole_0,d3_xboole_0,0.0
t3_xboole_0,t7_boole,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,d3_xboole_0,0.0
antisymmetry_r2_hidden,t7_boole,0.0
d3_xboole_0,t7_boole,0.0
t70_xboole_1,symmetry_r1_xboole_0,0.6666666666666666
t70_xboole_1,t3_xboole_0,2.0
t8_boole,t6_boole,2.0
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
t8_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t1_boole,commutativity_k2_xboole_0,4.866954717550927
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
idempotence_k2_xboole_0,t8_boole,5.58088391142352
commutativity_k2_xboole_0,t8_boole,8.0
t1_boole,t8_boole,8.466832242503168
idempotence_k2_xboole_0,t6_boole,8.896418674544599
commutativity_k2_xboole_0,t6_boole,12.0
t1_boole,t6_boole,12.316137715318517
commutativity_k2_xboole_0,d3_xboole_0,13.674647036141721
t8_boole,d3_xboole_0,16.0
idempotence_k2_xboole_0,d3_xboole_0,17.792837349089197
t1_boole,d3_xboole_0,24.632275430637034
t6_boole,d3_xboole_0,32.0
t1_boole,t70_xboole_1,inf
t1_boole,t3_xboole_0,inf
t1_boole,dt_k1_xboole_0,inf
t1_boole,dt_o_0_0_xboole_0,inf
t1_boole,antisymmetry_r2_hidden,inf
t1_boole,symmetry_r1_xboole_0,inf
t1_boole,t7_boole,inf
t1_boole,dt_k2_xboole_0,inf
t70_xboole_1,idempotence_k2_xboole_0,inf
t70_xboole_1,dt_k1_xboole_0,inf
t70_xboole_1,commutativity_k2_xboole_0,inf
t70_xboole_1,t8_boole,inf
t70_xboole_1,t6_boole,inf
t70_xboole_1,dt_o_0_0_xboole_0,inf
t70_xboole_1,antisymmetry_r2_hidden,inf
t70_xboole_1,d3_xboole_0,inf
t70_xboole_1,t7_boole,inf
t70_xboole_1,dt_k2_xboole_0,inf
t3_xboole_0,idempotence_k2_xboole_0,inf
t3_xboole_0,dt_k1_xboole_0,inf
t3_xboole_0,commutativity_k2_xboole_0,inf
t3_xboole_0,t8_boole,inf
t3_xboole_0,t6_boole,inf
t3_xboole_0,dt_o_0_0_xboole_0,inf
t3_xboole_0,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k1_xboole_0,inf
idempotence_k2_xboole_0,dt_o_0_0_xboole_0,inf
idempotence_k2_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k2_xboole_0,symmetry_r1_xboole_0,inf
idempotence_k2_xboole_0,t7_boole,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
dt_k1_xboole_0,commutativity_k2_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,d3_xboole_0,inf
dt_k1_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k2_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k2_xboole_0,symmetry_r1_xboole_0,inf
commutativity_k2_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,symmetry_r1_xboole_0,inf
t8_boole,dt_k2_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,symmetry_r1_xboole_0,inf
t6_boole,dt_k2_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,d3_xboole_0,inf
dt_o_0_0_xboole_0,dt_k2_xboole_0,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_xboole_0,inf
symmetry_r1_xboole_0,d3_xboole_0,inf
symmetry_r1_xboole_0,t7_boole,inf
symmetry_r1_xboole_0,dt_k2_xboole_0,inf
d3_xboole_0,dt_k2_xboole_0,inf
t7_boole,dt_k2_xboole_0,inf
