formla,formula,score
l36_xboole_1,t54_xboole_1,0.0
dt_k4_xboole_0,dt_k3_xboole_0,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
dt_k3_xboole_0,dt_k2_xboole_0,0.0
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
commutativity_k3_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k2_xboole_0,6.3076593367267755
commutativity_k3_xboole_0,commutativity_k2_xboole_0,8.0
idempotence_k3_xboole_0,l36_xboole_1,10.187569205075196
idempotence_k3_xboole_0,t54_xboole_1,10.187569205075196
l36_xboole_1,idempotence_k2_xboole_0,10.187569205075196
idempotence_k2_xboole_0,t54_xboole_1,10.187569205075196
l36_xboole_1,commutativity_k2_xboole_0,10.377246659046476
commutativity_k2_xboole_0,t54_xboole_1,10.377246659046476
commutativity_k3_xboole_0,l36_xboole_1,12.0
commutativity_k3_xboole_0,t54_xboole_1,12.0
commutativity_k3_xboole_0,dt_k4_xboole_0,inf
commutativity_k3_xboole_0,dt_k3_xboole_0,inf
commutativity_k3_xboole_0,dt_k2_xboole_0,inf
idempotence_k3_xboole_0,dt_k4_xboole_0,inf
idempotence_k3_xboole_0,dt_k3_xboole_0,inf
idempotence_k3_xboole_0,dt_k2_xboole_0,inf
l36_xboole_1,dt_k4_xboole_0,inf
l36_xboole_1,dt_k3_xboole_0,inf
l36_xboole_1,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k4_xboole_0,inf
commutativity_k2_xboole_0,dt_k3_xboole_0,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
dt_k4_xboole_0,idempotence_k2_xboole_0,inf
dt_k4_xboole_0,t54_xboole_1,inf
idempotence_k2_xboole_0,dt_k3_xboole_0,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
t54_xboole_1,dt_k3_xboole_0,inf
t54_xboole_1,dt_k2_xboole_0,inf
