formla,formula,score
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k1_zfmisc_1,0.0
t8_boole,t7_boole,0.0
t8_boole,t2_tarski,0.0
dt_k3_xboole_0,dt_k1_zfmisc_1,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t7_boole,0.0
t1_xboole_1,d1_zfmisc_1,0.0
d1_zfmisc_1,antisymmetry_r2_hidden,0.0
d1_zfmisc_1,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_hidden,t2_tarski,0.0
t7_boole,t2_tarski,0.0
d4_xboole_0,t2_tarski,0.4897959183673469
t19_xboole_1,t1_xboole_1,0.6666666666666666
t8_boole,t6_boole,2.0
t19_xboole_1,d1_zfmisc_1,2.0
d1_zfmisc_1,t2_tarski,2.0
t17_xboole_1,t1_xboole_1,2.4334773587754635
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
d4_xboole_0,d1_zfmisc_1,3.0
t17_xboole_1,t19_xboole_1,3.0054821854045177
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
t17_xboole_1,d1_zfmisc_1,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,t8_boole,8.0
t2_boole,t6_boole,8.0
idempotence_k3_xboole_0,t2_tarski,8.37132586713528
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t83_zfmisc_1,idempotence_k3_xboole_0,10.187569205075196
commutativity_k3_xboole_0,t83_zfmisc_1,10.377246659046476
commutativity_k3_xboole_0,t6_boole,12.0
commutativity_k3_xboole_0,t2_tarski,12.0
t8_boole,d1_zfmisc_1,12.0
t8_boole,t2_boole,12.0
t6_boole,t2_tarski,12.0
idempotence_k3_xboole_0,d1_zfmisc_1,13.3446280118169
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
t83_zfmisc_1,t2_boole,14.0
t8_boole,t83_zfmisc_1,16.0
t8_boole,d4_xboole_0,16.0
d4_xboole_0,idempotence_k3_xboole_0,17.792837349089197
commutativity_k3_xboole_0,d1_zfmisc_1,18.0
t2_boole,t2_tarski,18.0
t83_zfmisc_1,t6_boole,20.0
