formla,formula,score
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_enumset1,dt_k2_enumset1,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
t70_enumset1,t77_enumset1,4.0
t70_enumset1,commutativity_k2_tarski,7.298527276823716
commutativity_k2_tarski,t77_enumset1,7.599379645341575
t77_enumset1,t71_enumset1,7.599379645341575
t70_enumset1,t71_enumset1,8.0
commutativity_k2_tarski,t71_enumset1,8.0
dt_k1_enumset1,t70_enumset1,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
dt_k1_enumset1,t77_enumset1,inf
dt_k1_enumset1,t71_enumset1,inf
t70_enumset1,dt_k2_tarski,inf
t70_enumset1,dt_k2_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t77_enumset1,inf
dt_k2_tarski,t71_enumset1,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
t77_enumset1,dt_k2_enumset1,inf
dt_k2_enumset1,t71_enumset1,inf
