formla,formula,score
t7_boole,d4_xboole_0,0.0
t7_boole,t6_boole,0.0
t7_boole,t8_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
t7_boole,d2_zfmisc_1,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
dt_k1_xboole_0,dt_k4_tarski,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k4_tarski,dt_k2_zfmisc_1,0.0
dt_k4_tarski,dt_k3_xboole_0,0.0
dt_k2_zfmisc_1,dt_k3_xboole_0,0.0
antisymmetry_r2_hidden,d2_zfmisc_1,0.0
d4_xboole_0,d2_zfmisc_1,1.322314049586777
t6_boole,t8_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t8_boole,t33_zfmisc_1,2.6666666666666665
t104_zfmisc_1,antisymmetry_r2_hidden,3.5555555555555554
idempotence_k3_xboole_0,t33_zfmisc_1,3.8597509530159564
t7_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
t104_zfmisc_1,d4_xboole_0,4.48
t104_zfmisc_1,d2_zfmisc_1,4.628099173553719
commutativity_k3_xboole_0,t33_zfmisc_1,5.333333333333333
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
idempotence_k3_xboole_0,t8_boole,5.58088391142352
commutativity_k3_xboole_0,t2_boole,6.158068857659258
t6_boole,t33_zfmisc_1,6.666666666666667
t33_zfmisc_1,d2_zfmisc_1,6.666666666666667
t104_zfmisc_1,t7_boole,7.111111111111111
t2_boole,t33_zfmisc_1,7.333333333333333
commutativity_k3_xboole_0,t8_boole,8.0
t104_zfmisc_1,t33_zfmisc_1,8.0
t2_boole,t6_boole,8.0
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t8_boole,d2_zfmisc_1,10.0
idempotence_k3_xboole_0,d2_zfmisc_1,11.120523343180748
commutativity_k3_xboole_0,t6_boole,12.0
t2_boole,t8_boole,12.0
