formla,formula,score
t7_boole,d4_xboole_0,0.0
t7_boole,t8_boole,0.0
t7_boole,t6_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
t7_boole,t98_zfmisc_1,0.0
t7_boole,d4_tarski,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t98_zfmisc_1,0.0
dt_k3_tarski,dt_k1_xboole_0,0.0
dt_k3_tarski,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
t4_xboole_0,symmetry_r1_xboole_0,0.0
antisymmetry_r2_hidden,t98_zfmisc_1,0.0
antisymmetry_r2_hidden,d4_tarski,0.0
t98_zfmisc_1,d4_tarski,0.0
d4_xboole_0,d4_tarski,0.64
t98_zfmisc_1,symmetry_r1_xboole_0,1.5
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t4_xboole_0,t98_zfmisc_1,2.6666666666666665
t7_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t4_xboole_0,antisymmetry_r2_hidden,4.0
d4_xboole_0,t4_xboole_0,5.333333333333333
t4_xboole_0,d4_tarski,5.333333333333333
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
idempotence_k3_xboole_0,t8_boole,5.58088391142352
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,t8_boole,8.0
t7_boole,t4_xboole_0,8.0
t2_boole,t6_boole,8.0
idempotence_k3_xboole_0,t6_boole,8.896418674544599
commutativity_k3_xboole_0,t6_boole,12.0
t2_boole,t8_boole,12.0
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
d4_xboole_0,t8_boole,16.0
t8_boole,d4_tarski,16.0
d4_xboole_0,idempotence_k3_xboole_0,17.792837349089197
idempotence_k3_xboole_0,d4_tarski,17.792837349089197
commutativity_k3_xboole_0,d4_tarski,24.0
d4_xboole_0,t2_boole,32.0
d4_xboole_0,t6_boole,32.0
t2_boole,d4_tarski,32.0
t6_boole,d4_tarski,32.0
commutativity_k3_xboole_0,t7_boole,inf
commutativity_k3_xboole_0,dt_k3_tarski,inf
commutativity_k3_xboole_0,dt_k1_xboole_0,inf
commutativity_k3_xboole_0,t4_xboole_0,inf
commutativity_k3_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k3_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k3_xboole_0,t98_zfmisc_1,inf
commutativity_k3_xboole_0,symmetry_r1_xboole_0,inf
commutativity_k3_xboole_0,dt_k3_xboole_0,inf
t7_boole,idempotence_k3_xboole_0,inf
t7_boole,dt_k3_tarski,inf
t7_boole,t2_boole,inf
t7_boole,dt_k1_xboole_0,inf
t7_boole,symmetry_r1_xboole_0,inf
t7_boole,dt_k3_xboole_0,inf
d4_xboole_0,dt_k3_tarski,inf
d4_xboole_0,dt_k1_xboole_0,inf
d4_xboole_0,dt_o_0_0_xboole_0,inf
d4_xboole_0,symmetry_r1_xboole_0,inf
d4_xboole_0,dt_k3_xboole_0,inf
idempotence_k3_xboole_0,dt_k3_tarski,inf
idempotence_k3_xboole_0,dt_k1_xboole_0,inf
idempotence_k3_xboole_0,t4_xboole_0,inf
idempotence_k3_xboole_0,dt_o_0_0_xboole_0,inf
idempotence_k3_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k3_xboole_0,t98_zfmisc_1,inf
idempotence_k3_xboole_0,symmetry_r1_xboole_0,inf
idempotence_k3_xboole_0,dt_k3_xboole_0,inf
dt_k3_tarski,t2_boole,inf
dt_k3_tarski,t8_boole,inf
dt_k3_tarski,t6_boole,inf
dt_k3_tarski,t4_xboole_0,inf
dt_k3_tarski,dt_o_0_0_xboole_0,inf
dt_k3_tarski,antisymmetry_r2_hidden,inf
dt_k3_tarski,t98_zfmisc_1,inf
dt_k3_tarski,symmetry_r1_xboole_0,inf
dt_k3_tarski,d4_tarski,inf
t2_boole,dt_k1_xboole_0,inf
t2_boole,t4_xboole_0,inf
t2_boole,dt_o_0_0_xboole_0,inf
t2_boole,antisymmetry_r2_hidden,inf
t2_boole,t98_zfmisc_1,inf
t2_boole,symmetry_r1_xboole_0,inf
t2_boole,dt_k3_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t4_xboole_0,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t98_zfmisc_1,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,d4_tarski,inf
t8_boole,t4_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,t98_zfmisc_1,inf
t8_boole,symmetry_r1_xboole_0,inf
t8_boole,dt_k3_xboole_0,inf
t6_boole,t4_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,t98_zfmisc_1,inf
t6_boole,symmetry_r1_xboole_0,inf
t6_boole,dt_k3_xboole_0,inf
t4_xboole_0,dt_o_0_0_xboole_0,inf
t4_xboole_0,dt_k3_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t98_zfmisc_1,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,dt_k3_xboole_0,inf
dt_o_0_0_xboole_0,d4_tarski,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,dt_k3_xboole_0,inf
t98_zfmisc_1,dt_k3_xboole_0,inf
symmetry_r1_xboole_0,dt_k3_xboole_0,inf
symmetry_r1_xboole_0,d4_tarski,inf
dt_k3_xboole_0,d4_tarski,inf
