formla,formula,score
dt_k2_xboole_0,dt_k1_enumset1,0.0
dt_k2_xboole_0,dt_k2_tarski,0.0
dt_k2_xboole_0,dt_k2_enumset1,0.0
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_enumset1,dt_k2_enumset1,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
t137_enumset1,t71_enumset1,6.0
t112_enumset1,l53_enumset1,6.0
idempotence_k2_xboole_0,t112_enumset1,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
idempotence_k2_xboole_0,t71_enumset1,6.3076593367267755
commutativity_k2_xboole_0,t112_enumset1,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
commutativity_k2_xboole_0,t71_enumset1,8.0
t112_enumset1,commutativity_k2_tarski,8.0
commutativity_k2_tarski,t71_enumset1,8.0
t137_enumset1,idempotence_k2_xboole_0,8.159325096710965
idempotence_k2_xboole_0,l53_enumset1,8.233259761977418
t137_enumset1,commutativity_k2_xboole_0,8.466832242503168
commutativity_k2_xboole_0,l53_enumset1,8.466832242503168
t112_enumset1,t71_enumset1,9.736935368422143
t137_enumset1,t112_enumset1,10.0
t137_enumset1,commutativity_k2_tarski,10.0
l53_enumset1,commutativity_k2_tarski,10.0
l53_enumset1,t71_enumset1,11.275709777378726
t137_enumset1,l53_enumset1,12.0
t137_enumset1,dt_k2_xboole_0,inf
t137_enumset1,dt_k1_enumset1,inf
t137_enumset1,dt_k2_tarski,inf
t137_enumset1,dt_k2_enumset1,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k1_enumset1,inf
idempotence_k2_xboole_0,dt_k2_tarski,inf
idempotence_k2_xboole_0,dt_k2_enumset1,inf
dt_k2_xboole_0,commutativity_k2_xboole_0,inf
dt_k2_xboole_0,t112_enumset1,inf
dt_k2_xboole_0,l53_enumset1,inf
dt_k2_xboole_0,commutativity_k2_tarski,inf
dt_k2_xboole_0,t71_enumset1,inf
commutativity_k2_xboole_0,dt_k1_enumset1,inf
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,dt_k2_enumset1,inf
t112_enumset1,dt_k1_enumset1,inf
t112_enumset1,dt_k2_tarski,inf
t112_enumset1,dt_k2_enumset1,inf
dt_k1_enumset1,l53_enumset1,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
dt_k1_enumset1,t71_enumset1,inf
l53_enumset1,dt_k2_tarski,inf
l53_enumset1,dt_k2_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t71_enumset1,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
dt_k2_enumset1,t71_enumset1,inf
