formla,formula,score
dt_k1_xboole_0,dt_k4_tarski,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
t8_boole,t7_boole,0.0
t8_boole,d10_xboole_0,0.0
dt_k4_tarski,dt_k2_zfmisc_1,0.0
dt_k4_tarski,dt_k3_xboole_0,0.0
dt_k2_zfmisc_1,dt_k3_xboole_0,0.0
d2_zfmisc_1,d3_tarski,0.0
d2_zfmisc_1,t7_boole,0.0
d2_zfmisc_1,antisymmetry_r2_hidden,0.0
d3_tarski,t7_boole,0.0
d3_tarski,antisymmetry_r2_hidden,0.0
d3_tarski,d10_xboole_0,0.0
t7_boole,t6_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
t19_xboole_1,d10_xboole_0,1.0
t8_boole,t6_boole,2.0
t19_xboole_1,d3_tarski,2.0
t19_xboole_1,t119_zfmisc_1,2.0
t119_zfmisc_1,d10_xboole_0,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t17_xboole_1,t19_xboole_1,3.0054821854045177
t17_xboole_1,d10_xboole_0,3.1750620909386877
t104_zfmisc_1,antisymmetry_r2_hidden,3.5555555555555554
t17_xboole_1,t119_zfmisc_1,3.6101140102196103
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
d3_tarski,t119_zfmisc_1,4.0
d2_zfmisc_1,t104_zfmisc_1,4.628099173553719
t104_zfmisc_1,d3_tarski,5.333333333333333
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
commutativity_k3_xboole_0,t2_boole,6.158068857659258
t104_zfmisc_1,t7_boole,7.111111111111111
t17_xboole_1,d3_tarski,7.30043207632639
commutativity_k3_xboole_0,t8_boole,8.0
t2_boole,t6_boole,8.0
idempotence_k3_xboole_0,d10_xboole_0,8.37132586713528
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t8_boole,d2_zfmisc_1,10.0
t123_zfmisc_1,idempotence_k3_xboole_0,10.187569205075196
commutativity_k3_xboole_0,t123_zfmisc_1,10.377246659046476
d2_zfmisc_1,idempotence_k3_xboole_0,11.120523343180748
commutativity_k3_xboole_0,t6_boole,12.0
commutativity_k3_xboole_0,d10_xboole_0,12.0
t8_boole,t2_boole,12.0
t6_boole,d10_xboole_0,12.0
t123_zfmisc_1,t2_boole,14.0
commutativity_k3_xboole_0,d2_zfmisc_1,15.0
d2_zfmisc_1,d10_xboole_0,15.0
t8_boole,t123_zfmisc_1,16.0
t8_boole,t104_zfmisc_1,16.0
