formla,formula,score
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
antisymmetry_r2_hidden,t38_zfmisc_1,0.0
antisymmetry_r2_hidden,t53_zfmisc_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t38_zfmisc_1,t53_zfmisc_1,0.0
t38_zfmisc_1,t7_boole,0.0
dt_k3_xboole_0,dt_k2_tarski,0.0
t53_zfmisc_1,t7_boole,0.0
t6_boole,t8_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
idempotence_k3_xboole_0,t28_xboole_1,3.58351893845611
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
commutativity_k3_xboole_0,t28_xboole_1,4.866954717550927
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
idempotence_k3_xboole_0,t8_boole,5.58088391142352
commutativity_k3_xboole_0,t2_boole,6.158068857659258
d2_xboole_0,idempotence_k3_xboole_0,6.3076593367267755
idempotence_k3_xboole_0,commutativity_k2_tarski,6.3076593367267755
commutativity_k3_xboole_0,d2_xboole_0,8.0
commutativity_k3_xboole_0,t8_boole,8.0
commutativity_k3_xboole_0,commutativity_k2_tarski,8.0
d2_xboole_0,t8_boole,8.0
d2_xboole_0,commutativity_k2_tarski,8.0
t2_boole,t6_boole,8.0
t8_boole,commutativity_k2_tarski,8.0
t28_xboole_1,t2_boole,8.466832242503168
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t28_xboole_1,t8_boole,9.733909435101854
d2_xboole_0,t2_boole,10.0
t2_boole,commutativity_k2_tarski,10.0
commutativity_k3_xboole_0,t6_boole,12.0
d2_xboole_0,t6_boole,12.0
t28_xboole_1,t38_zfmisc_1,12.0
t2_boole,t8_boole,12.0
t6_boole,commutativity_k2_tarski,12.0
d2_xboole_0,t28_xboole_1,12.316137715318517
t28_xboole_1,commutativity_k2_tarski,12.316137715318517
t28_xboole_1,t6_boole,16.933664485006336
