formla,formula,score
l53_enumset1,t45_enumset1,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
dt_k2_xboole_0,dt_k2_enumset1,0.0
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
commutativity_k2_tarski,idempotence_k2_xboole_0,6.3076593367267755
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
l53_enumset1,idempotence_k2_xboole_0,8.233259761977418
t45_enumset1,idempotence_k2_xboole_0,8.233259761977418
commutativity_k2_xboole_0,l53_enumset1,8.466832242503168
commutativity_k2_xboole_0,t45_enumset1,8.466832242503168
l53_enumset1,commutativity_k2_tarski,10.0
t45_enumset1,commutativity_k2_tarski,10.0
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k2_enumset1,inf
l53_enumset1,dt_k2_tarski,inf
l53_enumset1,dt_k2_xboole_0,inf
l53_enumset1,dt_k2_enumset1,inf
dt_k2_tarski,t45_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,idempotence_k2_xboole_0,inf
dt_k2_xboole_0,t45_enumset1,inf
dt_k2_xboole_0,commutativity_k2_tarski,inf
dt_k2_xboole_0,idempotence_k2_xboole_0,inf
t45_enumset1,dt_k2_enumset1,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
dt_k2_enumset1,idempotence_k2_xboole_0,inf
