formla,formula,score
d2_tarski,antisymmetry_r2_hidden,0.0
d2_tarski,t57_zfmisc_1,0.0
d2_tarski,t7_boole,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
t8_boole,t7_boole,0.0
t4_xboole_0,symmetry_r1_xboole_0,0.0
dt_k2_tarski,dt_k3_xboole_0,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t57_zfmisc_1,0.0
d4_xboole_0,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t57_zfmisc_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t57_zfmisc_1,t7_boole,0.0
d2_tarski,t8_boole,1.7777777777777777
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
d2_tarski,d4_xboole_0,3.5555555555555554
d2_tarski,idempotence_k3_xboole_0,3.953963855353155
t8_boole,dt_o_0_0_xboole_0,4.0
t4_xboole_0,antisymmetry_r2_hidden,4.0
t4_xboole_0,t57_zfmisc_1,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
d2_tarski,commutativity_k2_tarski,4.612109626242878
t4_xboole_0,d4_xboole_0,5.333333333333333
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
t57_zfmisc_1,symmetry_r1_xboole_0,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,d2_tarski,6.222222222222222
idempotence_k3_xboole_0,commutativity_k2_tarski,6.3076593367267755
d2_tarski,t6_boole,7.111111111111111
commutativity_k3_xboole_0,t8_boole,8.0
commutativity_k3_xboole_0,commutativity_k2_tarski,8.0
t8_boole,commutativity_k2_tarski,8.0
t4_xboole_0,t7_boole,8.0
t2_boole,t6_boole,8.0
d2_tarski,t2_boole,8.88888888888889
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t2_boole,commutativity_k2_tarski,10.0
commutativity_k3_xboole_0,t6_boole,12.0
t8_boole,t2_boole,12.0
t6_boole,commutativity_k2_tarski,12.0
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
d2_tarski,t4_xboole_0,16.0
t8_boole,d4_xboole_0,16.0
d4_xboole_0,idempotence_k3_xboole_0,17.792837349089197
d4_xboole_0,commutativity_k2_tarski,24.0
d4_xboole_0,t2_boole,32.0
d4_xboole_0,t6_boole,32.0
commutativity_k3_xboole_0,dt_k1_xboole_0,inf
commutativity_k3_xboole_0,t4_xboole_0,inf
commutativity_k3_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k3_xboole_0,dt_k2_tarski,inf
commutativity_k3_xboole_0,dt_k3_xboole_0,inf
commutativity_k3_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k3_xboole_0,t57_zfmisc_1,inf
commutativity_k3_xboole_0,symmetry_r1_xboole_0,inf
commutativity_k3_xboole_0,t7_boole,inf
d2_tarski,dt_k1_xboole_0,inf
d2_tarski,dt_o_0_0_xboole_0,inf
d2_tarski,dt_k2_tarski,inf
d2_tarski,dt_k3_xboole_0,inf
d2_tarski,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t4_xboole_0,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,d4_xboole_0,inf
dt_k1_xboole_0,idempotence_k3_xboole_0,inf
dt_k1_xboole_0,t2_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t57_zfmisc_1,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,commutativity_k2_tarski,inf
dt_k1_xboole_0,t7_boole,inf
t8_boole,t4_xboole_0,inf
t8_boole,dt_k2_tarski,inf
t8_boole,dt_k3_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,t57_zfmisc_1,inf
t8_boole,symmetry_r1_xboole_0,inf
t4_xboole_0,dt_o_0_0_xboole_0,inf
t4_xboole_0,dt_k2_tarski,inf
t4_xboole_0,dt_k3_xboole_0,inf
t4_xboole_0,idempotence_k3_xboole_0,inf
t4_xboole_0,t2_boole,inf
t4_xboole_0,t6_boole,inf
t4_xboole_0,commutativity_k2_tarski,inf
dt_o_0_0_xboole_0,dt_k2_tarski,inf
dt_o_0_0_xboole_0,dt_k3_xboole_0,inf
dt_o_0_0_xboole_0,d4_xboole_0,inf
dt_o_0_0_xboole_0,idempotence_k3_xboole_0,inf
dt_o_0_0_xboole_0,t2_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t57_zfmisc_1,inf
