formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t6_boole,t8_boole,2.0
t4_boole,t66_zfmisc_1,4.0
t4_boole,t3_boole,4.0
t4_boole,t37_xboole_1,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t6_boole,t66_zfmisc_1,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t66_zfmisc_1,t37_xboole_1,4.0
t6_boole,l3_zfmisc_1,6.0
t8_boole,l3_zfmisc_1,6.0
t66_zfmisc_1,l3_zfmisc_1,6.0
t66_zfmisc_1,t3_boole,6.158068857659258
l3_zfmisc_1,t37_xboole_1,6.666666666666667
d2_xboole_0,t8_boole,8.0
d2_xboole_0,t66_zfmisc_1,8.0
t4_boole,t6_boole,8.0
t6_boole,t37_xboole_1,8.0
t8_boole,t66_zfmisc_1,8.0
d2_xboole_0,t3_boole,8.119224843276161
t8_boole,t3_boole,8.466832242503168
t3_boole,t37_xboole_1,8.466832242503168
d2_xboole_0,l3_zfmisc_1,9.0
t4_boole,l3_zfmisc_1,9.0
t3_boole,l3_zfmisc_1,9.237103286488887
d2_xboole_0,t4_boole,10.0
d2_xboole_0,t6_boole,12.0
t4_boole,t8_boole,12.0
t6_boole,t3_boole,12.316137715318517
d2_xboole_0,t37_xboole_1,16.0
t8_boole,t37_xboole_1,16.0
dt_k1_tarski,d2_xboole_0,inf
dt_k1_tarski,t4_boole,inf
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
dt_k1_tarski,t66_zfmisc_1,inf
dt_k1_tarski,t3_boole,inf
dt_k1_tarski,l3_zfmisc_1,inf
dt_k1_tarski,t7_boole,inf
dt_k1_tarski,t37_xboole_1,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,dt_k4_xboole_0,inf
d2_xboole_0,t7_boole,inf
t4_boole,dt_k1_xboole_0,inf
t4_boole,dt_o_0_0_xboole_0,inf
t4_boole,antisymmetry_r2_hidden,inf
t4_boole,dt_k4_xboole_0,inf
t4_boole,t7_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t66_zfmisc_1,inf
dt_k1_xboole_0,t3_boole,inf
dt_k1_xboole_0,l3_zfmisc_1,inf
dt_k1_xboole_0,t7_boole,inf
dt_k1_xboole_0,t37_xboole_1,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k4_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k4_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,dt_k4_xboole_0,inf
dt_o_0_0_xboole_0,t66_zfmisc_1,inf
dt_o_0_0_xboole_0,t3_boole,inf
dt_o_0_0_xboole_0,l3_zfmisc_1,inf
dt_o_0_0_xboole_0,t37_xboole_1,inf
antisymmetry_r2_hidden,dt_k4_xboole_0,inf
antisymmetry_r2_hidden,t66_zfmisc_1,inf
antisymmetry_r2_hidden,t3_boole,inf
antisymmetry_r2_hidden,l3_zfmisc_1,inf
antisymmetry_r2_hidden,t37_xboole_1,inf
dt_k4_xboole_0,t66_zfmisc_1,inf
dt_k4_xboole_0,t3_boole,inf
dt_k4_xboole_0,l3_zfmisc_1,inf
dt_k4_xboole_0,t7_boole,inf
dt_k4_xboole_0,t37_xboole_1,inf
t66_zfmisc_1,t7_boole,inf
t3_boole,t7_boole,inf
l3_zfmisc_1,t7_boole,inf
t7_boole,t37_xboole_1,inf
