formla,formula,score
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
t8_boole,t6_boole,2.0
t8_boole,fc5_xboole_0,2.0
t6_boole,fc5_xboole_0,2.0
fc5_xboole_0,t7_boole,2.0
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
dt_o_0_0_xboole_0,fc5_xboole_0,3.0
fc5_xboole_0,fc3_xboole_0,3.0
t8_boole,dt_o_0_0_xboole_0,4.0
t8_boole,fc3_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t6_boole,fc3_xboole_0,4.0
dt_o_0_0_xboole_0,fc3_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
fc3_xboole_0,t7_boole,4.0
t1_boole,commutativity_k2_xboole_0,4.866954717550927
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
idempotence_k2_xboole_0,t8_boole,5.58088391142352
d2_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
t1_boole,t50_zfmisc_1,6.494209810143235
commutativity_k2_xboole_0,t50_zfmisc_1,6.6096329869888555
idempotence_k2_xboole_0,t50_zfmisc_1,6.824557570554842
d2_xboole_0,commutativity_k2_xboole_0,8.0
d2_xboole_0,t8_boole,8.0
d2_xboole_0,commutativity_k2_tarski,8.0
commutativity_k2_xboole_0,t8_boole,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
t8_boole,commutativity_k2_tarski,8.0
t6_boole,t50_zfmisc_1,8.0
t1_boole,d2_xboole_0,8.119224843276161
t1_boole,commutativity_k2_tarski,8.119224843276161
t1_boole,t8_boole,8.466832242503168
idempotence_k2_xboole_0,t6_boole,8.896418674544599
d2_xboole_0,t50_zfmisc_1,10.0
t50_zfmisc_1,commutativity_k2_tarski,10.0
d2_xboole_0,t6_boole,12.0
commutativity_k2_xboole_0,t6_boole,12.0
t8_boole,t50_zfmisc_1,12.0
t6_boole,commutativity_k2_tarski,12.0
t1_boole,t6_boole,12.316137715318517
t1_boole,dt_k1_xboole_0,inf
t1_boole,dt_o_0_0_xboole_0,inf
t1_boole,fc5_xboole_0,inf
t1_boole,fc3_xboole_0,inf
t1_boole,antisymmetry_r2_hidden,inf
t1_boole,dt_k2_tarski,inf
t1_boole,t7_boole,inf
t1_boole,dt_k2_xboole_0,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,fc5_xboole_0,inf
d2_xboole_0,fc3_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,dt_k2_tarski,inf
d2_xboole_0,t7_boole,inf
d2_xboole_0,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k1_xboole_0,inf
idempotence_k2_xboole_0,dt_o_0_0_xboole_0,inf
idempotence_k2_xboole_0,fc5_xboole_0,inf
idempotence_k2_xboole_0,fc3_xboole_0,inf
idempotence_k2_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k2_xboole_0,dt_k2_tarski,inf
idempotence_k2_xboole_0,t7_boole,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
dt_k1_xboole_0,commutativity_k2_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t50_zfmisc_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,fc5_xboole_0,inf
dt_k1_xboole_0,fc3_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,commutativity_k2_tarski,inf
dt_k1_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k2_xboole_0,fc5_xboole_0,inf
commutativity_k2_xboole_0,fc3_xboole_0,inf
commutativity_k2_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_tarski,inf
t8_boole,dt_k2_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_tarski,inf
t6_boole,dt_k2_xboole_0,inf
t50_zfmisc_1,dt_o_0_0_xboole_0,inf
t50_zfmisc_1,fc5_xboole_0,inf
t50_zfmisc_1,fc3_xboole_0,inf
t50_zfmisc_1,antisymmetry_r2_hidden,inf
t50_zfmisc_1,dt_k2_tarski,inf
t50_zfmisc_1,t7_boole,inf
t50_zfmisc_1,dt_k2_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,dt_k2_tarski,inf
dt_o_0_0_xboole_0,commutativity_k2_tarski,inf
dt_o_0_0_xboole_0,dt_k2_xboole_0,inf
fc5_xboole_0,antisymmetry_r2_hidden,inf
fc5_xboole_0,dt_k2_tarski,inf
fc5_xboole_0,commutativity_k2_tarski,inf
fc5_xboole_0,dt_k2_xboole_0,inf
fc3_xboole_0,antisymmetry_r2_hidden,inf
fc3_xboole_0,dt_k2_tarski,inf
fc3_xboole_0,commutativity_k2_tarski,inf
fc3_xboole_0,dt_k2_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_tarski,inf
antisymmetry_r2_hidden,commutativity_k2_tarski,inf
antisymmetry_r2_hidden,dt_k2_xboole_0,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t7_boole,inf
commutativity_k2_tarski,t7_boole,inf
commutativity_k2_tarski,dt_k2_xboole_0,inf
t7_boole,dt_k2_xboole_0,inf
