formla,formula,score
d5_xboole_0,t7_boole,0.0
d5_xboole_0,antisymmetry_r2_hidden,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
t8_boole,t2_tarski,0.0
dt_k4_xboole_0,dt_k3_xboole_0,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
d3_xboole_0,t7_boole,0.0
d3_xboole_0,antisymmetry_r2_hidden,0.0
t7_boole,d4_xboole_0,0.0
t7_boole,t6_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
t7_boole,t2_tarski,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
antisymmetry_r2_hidden,t2_tarski,0.0
dt_k3_xboole_0,dt_k2_xboole_0,0.0
d5_xboole_0,t2_tarski,0.4897959183673469
d3_xboole_0,t2_tarski,0.4897959183673469
d4_xboole_0,t2_tarski,0.4897959183673469
d5_xboole_0,d3_xboole_0,0.64
d5_xboole_0,d4_xboole_0,0.64
d3_xboole_0,d4_xboole_0,0.64
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
t4_boole,t3_boole,4.0
t1_boole,commutativity_k2_xboole_0,4.866954717550927
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
t8_boole,idempotence_k2_xboole_0,5.58088391142352
t1_boole,idempotence_k3_xboole_0,6.0
idempotence_k3_xboole_0,t3_boole,6.0
t3_boole,idempotence_k2_xboole_0,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
commutativity_k3_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
commutativity_k2_xboole_0,idempotence_k3_xboole_0,6.3076593367267755
commutativity_k3_xboole_0,commutativity_k2_xboole_0,8.0
commutativity_k3_xboole_0,t8_boole,8.0
t1_boole,t3_boole,8.0
commutativity_k2_xboole_0,t8_boole,8.0
t4_boole,t2_boole,8.0
t4_boole,t6_boole,8.0
t2_boole,t6_boole,8.0
commutativity_k3_xboole_0,t1_boole,8.119224843276161
commutativity_k3_xboole_0,t3_boole,8.119224843276161
commutativity_k2_xboole_0,t3_boole,8.119224843276161
idempotence_k3_xboole_0,t4_boole,8.233259761977418
t4_boole,idempotence_k2_xboole_0,8.233259761977418
t2_boole,idempotence_k2_xboole_0,8.233259761977418
idempotence_k3_xboole_0,t2_tarski,8.37132586713528
idempotence_k2_xboole_0,t2_tarski,8.37132586713528
t1_boole,t8_boole,8.466832242503168
t8_boole,t3_boole,8.466832242503168
idempotence_k3_xboole_0,t6_boole,8.896418674544599
t6_boole,idempotence_k2_xboole_0,8.896418674544599
commutativity_k3_xboole_0,t4_boole,10.0
commutativity_k2_xboole_0,t4_boole,10.0
commutativity_k2_xboole_0,t2_boole,10.0
t1_boole,t4_boole,10.09563331622503
t1_boole,t2_boole,10.09563331622503
t2_boole,t3_boole,10.09563331622503
t55_xboole_1,t3_boole,10.304113792954764
commutativity_k3_xboole_0,t6_boole,12.0
commutativity_k3_xboole_0,t2_tarski,12.0
commutativity_k2_xboole_0,t6_boole,12.0
commutativity_k2_xboole_0,t2_tarski,12.0
t8_boole,t4_boole,12.0
t8_boole,t2_boole,12.0
t4_boole,t55_xboole_1,12.0
t6_boole,t2_tarski,12.0
idempotence_k3_xboole_0,t55_xboole_1,12.15674982502299
t55_xboole_1,idempotence_k2_xboole_0,12.15674982502299
t1_boole,t6_boole,12.316137715318517
commutativity_k2_xboole_0,t55_xboole_1,12.316137715318517
t6_boole,t3_boole,12.316137715318517
t1_boole,t2_tarski,12.700248363754751
t3_boole,t2_tarski,12.700248363754751
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
commutativity_k2_xboole_0,d3_xboole_0,13.674647036141721
commutativity_k3_xboole_0,t55_xboole_1,14.0
t1_boole,t55_xboole_1,14.068468717514099
d5_xboole_0,t8_boole,16.0
t8_boole,d3_xboole_0,16.0
t8_boole,d4_xboole_0,16.0
t2_boole,t55_xboole_1,16.0
d5_xboole_0,idempotence_k3_xboole_0,17.792837349089197
d5_xboole_0,idempotence_k2_xboole_0,17.792837349089197
d3_xboole_0,idempotence_k3_xboole_0,17.792837349089197
d3_xboole_0,idempotence_k2_xboole_0,17.792837349089197
d4_xboole_0,idempotence_k3_xboole_0,17.792837349089197
d4_xboole_0,idempotence_k2_xboole_0,17.792837349089197
t4_boole,t2_tarski,18.0
t2_boole,t2_tarski,18.0
t8_boole,t55_xboole_1,20.0
commutativity_k3_xboole_0,d5_xboole_0,24.0
commutativity_k3_xboole_0,d3_xboole_0,24.0
d5_xboole_0,commutativity_k2_xboole_0,24.0
commutativity_k2_xboole_0,d4_xboole_0,24.0
t6_boole,t55_xboole_1,24.0
