formla,formula,score
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_enumset1,dt_k5_enumset1,0.0
dt_k2_tarski,dt_k5_enumset1,0.0
t70_enumset1,t92_enumset1,4.0
t70_enumset1,commutativity_k2_tarski,7.298527276823716
t89_enumset1,t70_enumset1,8.0
t89_enumset1,commutativity_k2_tarski,8.0
t89_enumset1,t92_enumset1,8.152127594926997
t92_enumset1,commutativity_k2_tarski,8.152127594926997
t89_enumset1,dt_k1_enumset1,inf
t89_enumset1,dt_k2_tarski,inf
t89_enumset1,dt_k5_enumset1,inf
dt_k1_enumset1,t70_enumset1,inf
dt_k1_enumset1,t92_enumset1,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
t70_enumset1,dt_k2_tarski,inf
t70_enumset1,dt_k5_enumset1,inf
dt_k2_tarski,t92_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
t92_enumset1,dt_k5_enumset1,inf
commutativity_k2_tarski,dt_k5_enumset1,inf
