formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k2_zfmisc_1,0.0
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k2_xboole_0,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
dt_k2_zfmisc_1,dt_k2_tarski,0.0
dt_k2_zfmisc_1,dt_k2_xboole_0,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t8_boole,t6_boole,2.0
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t1_boole,commutativity_k2_xboole_0,4.866954717550927
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
t8_boole,idempotence_k2_xboole_0,5.58088391142352
t41_enumset1,commutativity_k2_tarski,6.0
d2_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
commutativity_k2_tarski,idempotence_k2_xboole_0,6.3076593367267755
commutativity_k2_xboole_0,t8_boole,8.0
commutativity_k2_xboole_0,d2_xboole_0,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
t8_boole,d2_xboole_0,8.0
t8_boole,commutativity_k2_tarski,8.0
d2_xboole_0,commutativity_k2_tarski,8.0
t1_boole,d2_xboole_0,8.119224843276161
t1_boole,commutativity_k2_tarski,8.119224843276161
t41_enumset1,idempotence_k2_xboole_0,8.233259761977418
t1_boole,t8_boole,8.466832242503168
commutativity_k2_xboole_0,t41_enumset1,8.466832242503168
t6_boole,idempotence_k2_xboole_0,8.896418674544599
d2_xboole_0,t41_enumset1,10.0
t1_boole,t41_enumset1,10.09563331622503
t120_zfmisc_1,idempotence_k2_xboole_0,10.187569205075196
t120_zfmisc_1,commutativity_k2_xboole_0,10.377246659046476
t120_zfmisc_1,d2_xboole_0,12.0
t120_zfmisc_1,commutativity_k2_tarski,12.0
commutativity_k2_xboole_0,t6_boole,12.0
t8_boole,t41_enumset1,12.0
d2_xboole_0,t6_boole,12.0
