formla,formula,score
t49_enumset1,l57_enumset1,0.0
dt_k3_enumset1,dt_k1_enumset1,0.0
dt_k3_enumset1,dt_k2_tarski,0.0
dt_k3_enumset1,dt_k2_xboole_0,0.0
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_enumset1,dt_k2_xboole_0,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
t49_enumset1,commutativity_k2_xboole_0,8.466832242503168
commutativity_k2_xboole_0,l57_enumset1,8.466832242503168
t49_enumset1,idempotence_k2_xboole_0,10.187569205075196
idempotence_k2_xboole_0,l57_enumset1,10.187569205075196
t49_enumset1,commutativity_k2_tarski,12.0
commutativity_k2_tarski,l57_enumset1,12.0
t49_enumset1,dt_k3_enumset1,inf
t49_enumset1,dt_k1_enumset1,inf
t49_enumset1,dt_k2_tarski,inf
t49_enumset1,dt_k2_xboole_0,inf
dt_k3_enumset1,idempotence_k2_xboole_0,inf
dt_k3_enumset1,commutativity_k2_xboole_0,inf
dt_k3_enumset1,commutativity_k2_tarski,inf
dt_k3_enumset1,l57_enumset1,inf
idempotence_k2_xboole_0,dt_k1_enumset1,inf
idempotence_k2_xboole_0,dt_k2_tarski,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k1_enumset1,inf
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
dt_k1_enumset1,l57_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,l57_enumset1,inf
commutativity_k2_tarski,dt_k2_xboole_0,inf
l57_enumset1,dt_k2_xboole_0,inf
