formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
t6_boole,t7_boole,0.0
t8_boole,t6_zfmisc_1,0.0
t8_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_hidden,d1_tarski,0.0
t7_boole,d1_tarski,0.0
t6_boole,t8_boole,2.0
t8_boole,d1_tarski,3.0
t6_zfmisc_1,d1_tarski,3.0
t6_boole,dt_o_0_0_xboole_0,4.0
t6_boole,fc2_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
t8_boole,fc2_xboole_0,4.0
dt_o_0_0_xboole_0,fc2_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t6_zfmisc_1,l3_zfmisc_1,4.0
fc2_xboole_0,t7_boole,4.0
l3_zfmisc_1,d1_tarski,4.5
t6_boole,l3_zfmisc_1,6.0
t8_boole,l3_zfmisc_1,6.0
t6_boole,t6_zfmisc_1,8.0
t6_boole,d1_tarski,9.0
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
dt_k1_tarski,t6_zfmisc_1,inf
dt_k1_tarski,fc2_xboole_0,inf
dt_k1_tarski,l3_zfmisc_1,inf
dt_k1_tarski,t7_boole,inf
dt_k1_tarski,d1_tarski,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t6_zfmisc_1,inf
dt_k1_xboole_0,fc2_xboole_0,inf
dt_k1_xboole_0,l3_zfmisc_1,inf
dt_k1_xboole_0,t7_boole,inf
dt_k1_xboole_0,d1_tarski,inf
t6_boole,antisymmetry_r2_hidden,inf
t8_boole,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t6_zfmisc_1,inf
dt_o_0_0_xboole_0,l3_zfmisc_1,inf
dt_o_0_0_xboole_0,d1_tarski,inf
antisymmetry_r2_hidden,t6_zfmisc_1,inf
antisymmetry_r2_hidden,fc2_xboole_0,inf
antisymmetry_r2_hidden,l3_zfmisc_1,inf
t6_zfmisc_1,fc2_xboole_0,inf
t6_zfmisc_1,t7_boole,inf
fc2_xboole_0,l3_zfmisc_1,inf
fc2_xboole_0,d1_tarski,inf
l3_zfmisc_1,t7_boole,inf
