formla,formula,score
t139_zfmisc_1,t8_boole,0.0
t139_zfmisc_1,t6_boole,0.0
t139_zfmisc_1,rc2_xboole_0,0.0
t139_zfmisc_1,t7_boole,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
t8_boole,rc2_xboole_0,0.0
t8_boole,t7_boole,0.0
t6_boole,rc2_xboole_0,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
rc2_xboole_0,t7_boole,0.0
t6_boole,t113_zfmisc_1,1.3333333333333333
t8_boole,t6_boole,2.0
dt_o_0_0_xboole_0,rc2_xboole_0,2.0
t139_zfmisc_1,t138_zfmisc_1,3.950617283950617
t8_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t138_zfmisc_1,t2_xboole_1,4.444444444444445
t138_zfmisc_1,t113_zfmisc_1,5.333333333333333
t8_boole,t113_zfmisc_1,5.333333333333333
t139_zfmisc_1,t2_xboole_1,6.222222222222222
d2_xboole_0,t113_zfmisc_1,6.666666666666667
t139_zfmisc_1,dt_o_0_0_xboole_0,8.0
d2_xboole_0,t8_boole,8.0
d2_xboole_0,t6_boole,12.0
t138_zfmisc_1,t6_boole,16.0
d2_xboole_0,t138_zfmisc_1,32.0
t138_zfmisc_1,t8_boole,32.0
t139_zfmisc_1,d2_xboole_0,inf
t139_zfmisc_1,dt_k1_xboole_0,inf
t139_zfmisc_1,antisymmetry_r2_hidden,inf
t139_zfmisc_1,t113_zfmisc_1,inf
t139_zfmisc_1,dt_k2_zfmisc_1,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,t2_xboole_1,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,rc2_xboole_0,inf
d2_xboole_0,dt_k2_zfmisc_1,inf
d2_xboole_0,t7_boole,inf
dt_k1_xboole_0,t138_zfmisc_1,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t2_xboole_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t113_zfmisc_1,inf
dt_k1_xboole_0,rc2_xboole_0,inf
dt_k1_xboole_0,t7_boole,inf
t138_zfmisc_1,dt_o_0_0_xboole_0,inf
t138_zfmisc_1,antisymmetry_r2_hidden,inf
t138_zfmisc_1,rc2_xboole_0,inf
t138_zfmisc_1,dt_k2_zfmisc_1,inf
t138_zfmisc_1,t7_boole,inf
t8_boole,t2_xboole_1,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_zfmisc_1,inf
t6_boole,t2_xboole_1,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_zfmisc_1,inf
t2_xboole_1,dt_o_0_0_xboole_0,inf
t2_xboole_1,antisymmetry_r2_hidden,inf
t2_xboole_1,t113_zfmisc_1,inf
t2_xboole_1,rc2_xboole_0,inf
t2_xboole_1,dt_k2_zfmisc_1,inf
t2_xboole_1,t7_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t113_zfmisc_1,inf
dt_o_0_0_xboole_0,dt_k2_zfmisc_1,inf
antisymmetry_r2_hidden,t113_zfmisc_1,inf
antisymmetry_r2_hidden,rc2_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_zfmisc_1,inf
t113_zfmisc_1,rc2_xboole_0,inf
t113_zfmisc_1,dt_k2_zfmisc_1,inf
t113_zfmisc_1,t7_boole,inf
rc2_xboole_0,dt_k2_zfmisc_1,inf
dt_k2_zfmisc_1,t7_boole,inf
