formla,formula,score
dt_k4_enumset1,dt_k3_enumset1,0.0
dt_k4_enumset1,dt_k5_enumset1,0.0
dt_k3_enumset1,dt_k5_enumset1,0.0
t73_enumset1,t80_enumset1,4.0
t73_enumset1,t74_enumset1,8.0
t74_enumset1,t80_enumset1,15.310968870958828
t73_enumset1,dt_k4_enumset1,inf
t73_enumset1,dt_k3_enumset1,inf
t73_enumset1,dt_k5_enumset1,inf
t74_enumset1,dt_k4_enumset1,inf
t74_enumset1,dt_k3_enumset1,inf
t74_enumset1,dt_k5_enumset1,inf
t80_enumset1,dt_k4_enumset1,inf
t80_enumset1,dt_k3_enumset1,inf
t80_enumset1,dt_k5_enumset1,inf
