formla,formula,score
d5_xboole_0,antisymmetry_r2_hidden,0.0
d5_xboole_0,t7_subset_1,0.0
d5_xboole_0,t7_boole,0.0
dt_k1_xboole_0,dt_k5_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_m1_subset_1,0.0
dt_k1_xboole_0,dt_k1_zfmisc_1,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
dt_k5_xboole_0,dt_k4_xboole_0,0.0
dt_k5_xboole_0,dt_m1_subset_1,0.0
dt_k5_xboole_0,dt_k1_zfmisc_1,0.0
dt_k5_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
t8_boole,d10_xboole_0,0.0
dt_k4_xboole_0,dt_m1_subset_1,0.0
dt_k4_xboole_0,dt_k1_zfmisc_1,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
d3_xboole_0,antisymmetry_r2_hidden,0.0
d3_xboole_0,t7_subset_1,0.0
d3_xboole_0,t7_boole,0.0
dt_m1_subset_1,dt_k1_zfmisc_1,0.0
dt_m1_subset_1,dt_k2_xboole_0,0.0
t18_subset_1,antisymmetry_r2_hidden,0.0
t18_subset_1,t7_boole,0.0
dt_k1_zfmisc_1,dt_k2_xboole_0,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_subset_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t7_subset_1,t7_boole,0.0
t7_subset_1,d10_xboole_0,0.0
d5_xboole_0,d3_xboole_0,0.64
redefinition_k5_subset_1,dt_k5_subset_1,1.0
dt_k5_subset_1,commutativity_k5_subset_1,1.0
d5_xboole_0,t18_subset_1,1.28
d3_xboole_0,t18_subset_1,1.28
redefinition_k7_subset_1,dt_k5_subset_1,1.3333333333333333
redefinition_k5_subset_1,commutativity_k5_subset_1,1.44
t18_subset_1,t7_subset_1,1.4814814814814814
redefinition_k5_subset_1,dt_k7_subset_1,1.5
dt_k7_subset_1,commutativity_k5_subset_1,1.5
dt_k5_subset_1,dt_k7_subset_1,1.6666666666666667
t18_subset_1,commutativity_k5_subset_1,1.8246129948620025
redefinition_k7_subset_1,dt_k7_subset_1,2.0
redefinition_k5_subset_1,t7_subset_1,2.0
t8_boole,t6_boole,2.0
t7_subset_1,commutativity_k5_subset_1,2.0
t18_subset_1,dt_k5_subset_1,2.3333333333333335
redefinition_k7_subset_1,t7_subset_1,2.6666666666666665
dt_k5_subset_1,existence_m1_subset_1,2.6666666666666665
dt_k5_subset_1,t7_subset_1,2.6666666666666665
existence_m1_subset_1,t7_subset_1,2.6666666666666665
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
redefinition_k5_subset_1,t18_subset_1,2.962962962962963
redefinition_k5_subset_1,existence_m1_subset_1,3.0
