formla,formula,score
t66_xboole_1,t6_boole,0.0
t7_boole,t3_xboole_0,0.0
t7_boole,t6_boole,0.0
t7_boole,t8_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
t3_xboole_0,d7_xboole_0,0.0
t3_xboole_0,antisymmetry_r2_hidden,0.0
t3_xboole_0,symmetry_r1_xboole_0,0.0
d7_xboole_0,symmetry_r1_xboole_0,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
t6_boole,t8_boole,2.0
t66_xboole_1,symmetry_r1_xboole_0,2.1972245773362196
t66_xboole_1,d7_xboole_0,2.281874001958167
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t7_boole,dt_o_0_0_xboole_0,4.0
d7_xboole_0,t2_boole,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
idempotence_k3_xboole_0,t8_boole,5.58088391142352
commutativity_k3_xboole_0,t2_boole,6.158068857659258
t66_xboole_1,t3_xboole_0,6.591673732008658
commutativity_k3_xboole_0,d7_xboole_0,8.0
commutativity_k3_xboole_0,t8_boole,8.0
t66_xboole_1,t2_boole,8.0
t66_xboole_1,t8_boole,8.0
d7_xboole_0,t6_boole,8.0
t2_boole,t6_boole,8.0
idempotence_k3_xboole_0,d7_xboole_0,8.478248445389776
t66_xboole_1,idempotence_k3_xboole_0,8.896418674544599
idempotence_k3_xboole_0,t6_boole,8.896418674544599
commutativity_k3_xboole_0,t66_xboole_1,12.0
commutativity_k3_xboole_0,t6_boole,12.0
t2_boole,t8_boole,12.0
d7_xboole_0,t8_boole,16.0
commutativity_k3_xboole_0,t7_boole,inf
commutativity_k3_xboole_0,t3_xboole_0,inf
commutativity_k3_xboole_0,dt_k1_xboole_0,inf
commutativity_k3_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k3_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k3_xboole_0,symmetry_r1_xboole_0,inf
commutativity_k3_xboole_0,dt_k3_xboole_0,inf
t66_xboole_1,t7_boole,inf
t66_xboole_1,dt_k1_xboole_0,inf
t66_xboole_1,dt_o_0_0_xboole_0,inf
t66_xboole_1,antisymmetry_r2_hidden,inf
t66_xboole_1,dt_k3_xboole_0,inf
t7_boole,idempotence_k3_xboole_0,inf
t7_boole,d7_xboole_0,inf
t7_boole,t2_boole,inf
t7_boole,dt_k1_xboole_0,inf
t7_boole,symmetry_r1_xboole_0,inf
t7_boole,dt_k3_xboole_0,inf
idempotence_k3_xboole_0,t3_xboole_0,inf
idempotence_k3_xboole_0,dt_k1_xboole_0,inf
idempotence_k3_xboole_0,dt_o_0_0_xboole_0,inf
idempotence_k3_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k3_xboole_0,symmetry_r1_xboole_0,inf
idempotence_k3_xboole_0,dt_k3_xboole_0,inf
t3_xboole_0,t2_boole,inf
t3_xboole_0,dt_k1_xboole_0,inf
t3_xboole_0,t6_boole,inf
t3_xboole_0,t8_boole,inf
t3_xboole_0,dt_o_0_0_xboole_0,inf
t3_xboole_0,dt_k3_xboole_0,inf
d7_xboole_0,dt_k1_xboole_0,inf
d7_xboole_0,dt_o_0_0_xboole_0,inf
d7_xboole_0,antisymmetry_r2_hidden,inf
d7_xboole_0,dt_k3_xboole_0,inf
t2_boole,dt_k1_xboole_0,inf
t2_boole,dt_o_0_0_xboole_0,inf
t2_boole,antisymmetry_r2_hidden,inf
t2_boole,symmetry_r1_xboole_0,inf
t2_boole,dt_k3_xboole_0,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,symmetry_r1_xboole_0,inf
t6_boole,dt_k3_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,symmetry_r1_xboole_0,inf
t8_boole,dt_k3_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,dt_k3_xboole_0,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,dt_k3_xboole_0,inf
symmetry_r1_xboole_0,dt_k3_xboole_0,inf
