formla,formula,score
dt_k1_xboole_0,dt_k4_tarski,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
t6_boole,t7_xboole_0,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
dt_k4_tarski,dt_k2_zfmisc_1,0.0
antisymmetry_r2_hidden,d2_zfmisc_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
d2_zfmisc_1,t7_boole,0.0
t7_xboole_0,t113_zfmisc_1,0.6666666666666666
t6_boole,t113_zfmisc_1,1.3333333333333333
t6_boole,t8_boole,2.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
t8_boole,t7_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t8_boole,t113_zfmisc_1,5.333333333333333
t8_boole,d2_zfmisc_1,10.0
t7_xboole_0,d2_zfmisc_1,10.0
d2_zfmisc_1,t113_zfmisc_1,11.666666666666666
t6_boole,d2_zfmisc_1,20.0
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t7_xboole_0,inf
dt_k1_xboole_0,d2_zfmisc_1,inf
dt_k1_xboole_0,t113_zfmisc_1,inf
dt_k1_xboole_0,t7_boole,inf
t6_boole,dt_k4_tarski,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_zfmisc_1,inf
t8_boole,dt_k4_tarski,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_zfmisc_1,inf
dt_k4_tarski,dt_o_0_0_xboole_0,inf
dt_k4_tarski,antisymmetry_r2_hidden,inf
dt_k4_tarski,t7_xboole_0,inf
dt_k4_tarski,d2_zfmisc_1,inf
dt_k4_tarski,t113_zfmisc_1,inf
dt_k4_tarski,t7_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t7_xboole_0,inf
dt_o_0_0_xboole_0,d2_zfmisc_1,inf
dt_o_0_0_xboole_0,dt_k2_zfmisc_1,inf
dt_o_0_0_xboole_0,t113_zfmisc_1,inf
antisymmetry_r2_hidden,t7_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_zfmisc_1,inf
antisymmetry_r2_hidden,t113_zfmisc_1,inf
t7_xboole_0,dt_k2_zfmisc_1,inf
t7_xboole_0,t7_boole,inf
d2_zfmisc_1,dt_k2_zfmisc_1,inf
dt_k2_zfmisc_1,t113_zfmisc_1,inf
dt_k2_zfmisc_1,t7_boole,inf
t113_zfmisc_1,t7_boole,inf
