formla,formula,score
t29_zfmisc_1,t8_boole,0.0
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k5_xboole_0,0.0
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k4_xboole_0,0.0
dt_k1_tarski,dt_k2_xboole_0,0.0
d2_tarski,antisymmetry_r2_hidden,0.0
d2_tarski,t7_boole,0.0
dt_k1_xboole_0,dt_k5_xboole_0,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
dt_k5_xboole_0,dt_k2_tarski,0.0
dt_k5_xboole_0,dt_k4_xboole_0,0.0
dt_k5_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
dt_k2_tarski,dt_k4_xboole_0,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
dt_k4_xboole_0,dt_k2_xboole_0,0.0
d1_tarski,antisymmetry_r2_hidden,0.0
d1_tarski,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t1_xboole_0,antisymmetry_r2_hidden,0.6666666666666666
t29_zfmisc_1,d2_tarski,0.8888888888888888
t1_xboole_0,t7_boole,1.3333333333333333
t29_zfmisc_1,d1_tarski,1.5
d2_tarski,t8_boole,1.7777777777777777
t8_boole,t6_boole,2.0
d1_tarski,t1_xboole_0,2.0
d2_tarski,d1_tarski,2.4489795918367347
d2_tarski,t1_xboole_0,2.6666666666666665
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
t29_zfmisc_1,idempotence_k2_xboole_0,2.79044195571176
t8_boole,d1_tarski,3.0
d2_tarski,idempotence_k2_xboole_0,3.953963855353155
t29_zfmisc_1,commutativity_k2_xboole_0,4.0
t29_zfmisc_1,commutativity_k5_xboole_0,4.0
t29_zfmisc_1,t6_boole,4.0
t29_zfmisc_1,commutativity_k2_tarski,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t4_boole,t3_boole,4.0
t29_zfmisc_1,t1_boole,4.233416121251584
t29_zfmisc_1,t5_boole,4.233416121251584
t29_zfmisc_1,t3_boole,4.233416121251584
d2_tarski,commutativity_k2_tarski,4.612109626242878
idempotence_k2_xboole_0,d1_tarski,4.730744502545082
t1_boole,commutativity_k2_xboole_0,4.866954717550927
t5_boole,commutativity_k5_xboole_0,4.866954717550927
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
idempotence_k2_xboole_0,t8_boole,5.58088391142352
t29_zfmisc_1,t4_boole,6.0
idempotence_k2_xboole_0,t5_boole,6.0
idempotence_k2_xboole_0,t3_boole,6.0
d2_tarski,commutativity_k2_xboole_0,6.222222222222222
d2_tarski,commutativity_k5_xboole_0,6.222222222222222
idempotence_k2_xboole_0,commutativity_k5_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
t1_boole,d2_tarski,6.343068513538631
d2_tarski,t5_boole,6.343068513538631
d2_tarski,t3_boole,6.343068513538631
d2_tarski,t6_boole,7.111111111111111
commutativity_k2_xboole_0,d1_tarski,7.5
d1_tarski,commutativity_k5_xboole_0,7.5
d1_tarski,commutativity_k2_tarski,7.5
t1_boole,d1_tarski,7.571724987168773
t5_boole,d1_tarski,7.571724987168773
d1_tarski,t3_boole,7.571724987168773
t1_boole,t5_boole,8.0
t1_boole,t3_boole,8.0
commutativity_k2_xboole_0,t8_boole,8.0
commutativity_k2_xboole_0,commutativity_k5_xboole_0,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
t8_boole,commutativity_k5_xboole_0,8.0
t8_boole,commutativity_k2_tarski,8.0
t5_boole,t3_boole,8.0
commutativity_k5_xboole_0,commutativity_k2_tarski,8.0
t4_boole,t6_boole,8.0
t1_boole,commutativity_k5_xboole_0,8.119224843276161
t1_boole,commutativity_k2_tarski,8.119224843276161
commutativity_k2_xboole_0,t5_boole,8.119224843276161
commutativity_k2_xboole_0,t3_boole,8.119224843276161
t5_boole,commutativity_k2_tarski,8.119224843276161
commutativity_k5_xboole_0,t3_boole,8.119224843276161
t3_boole,commutativity_k2_tarski,8.119224843276161
idempotence_k2_xboole_0,t4_boole,8.233259761977418
t1_boole,t8_boole,8.466832242503168
t8_boole,t5_boole,8.466832242503168
t8_boole,t3_boole,8.466832242503168
d2_tarski,t4_boole,8.88888888888889
idempotence_k2_xboole_0,t6_boole,8.896418674544599
d1_tarski,t6_boole,9.0
commutativity_k2_xboole_0,t4_boole,10.0
commutativity_k5_xboole_0,t4_boole,10.0
t4_boole,commutativity_k2_tarski,10.0
t1_boole,t4_boole,10.09563331622503
t5_boole,t4_boole,10.09563331622503
d1_tarski,t4_boole,10.5
commutativity_k2_xboole_0,t6_boole,12.0
t8_boole,t4_boole,12.0
commutativity_k5_xboole_0,t6_boole,12.0
t6_boole,commutativity_k2_tarski,12.0
t1_boole,t6_boole,12.316137715318517
t5_boole,t6_boole,12.316137715318517
t6_boole,t3_boole,12.316137715318517
t29_zfmisc_1,dt_k1_tarski,inf
t29_zfmisc_1,dt_k1_xboole_0,inf
t29_zfmisc_1,dt_k5_xboole_0,inf
t29_zfmisc_1,dt_o_0_0_xboole_0,inf
t29_zfmisc_1,dt_k2_tarski,inf
t29_zfmisc_1,dt_k4_xboole_0,inf
t29_zfmisc_1,t1_xboole_0,inf
t29_zfmisc_1,antisymmetry_r2_hidden,inf
