formla,formula,score
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k5_enumset1,0.0
dt_k2_tarski,dt_k5_enumset1,0.0
t69_enumset1,t94_enumset1,4.0
t69_enumset1,commutativity_k2_tarski,5.206110534519217
t92_enumset1,t94_enumset1,6.003877492944194
t69_enumset1,t92_enumset1,8.0
commutativity_k2_tarski,t94_enumset1,8.0
t92_enumset1,commutativity_k2_tarski,8.152127594926997
t69_enumset1,dt_k1_tarski,inf
t69_enumset1,dt_k2_tarski,inf
t69_enumset1,dt_k5_enumset1,inf
dt_k1_tarski,t92_enumset1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
dt_k1_tarski,t94_enumset1,inf
dt_k2_tarski,t92_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t94_enumset1,inf
t92_enumset1,dt_k5_enumset1,inf
commutativity_k2_tarski,dt_k5_enumset1,inf
t94_enumset1,dt_k5_enumset1,inf
