formla,formula,score
d5_xboole_0,d3_tarski,0.0
d5_xboole_0,antisymmetry_r2_hidden,0.0
d5_xboole_0,t7_boole,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t8_boole,d10_xboole_0,0.0
t8_boole,t7_boole,0.0
dt_k3_xboole_0,dt_k4_xboole_0,0.0
d3_tarski,d4_xboole_0,0.0
d3_tarski,antisymmetry_r2_hidden,0.0
d3_tarski,d10_xboole_0,0.0
d3_tarski,t7_boole,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
d5_xboole_0,d4_xboole_0,0.64
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t4_boole,t3_boole,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
idempotence_k3_xboole_0,t3_boole,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
t48_xboole_1,t3_boole,6.158068857659258
idempotence_k3_xboole_0,t48_xboole_1,6.3076593367267755
commutativity_k3_xboole_0,t48_xboole_1,7.599379645341575
commutativity_k3_xboole_0,t8_boole,8.0
t8_boole,t48_xboole_1,8.0
d4_xboole_0,t48_xboole_1,8.0
t4_boole,t2_boole,8.0
t4_boole,t6_boole,8.0
t2_boole,t6_boole,8.0
commutativity_k3_xboole_0,t3_boole,8.119224843276161
idempotence_k3_xboole_0,t4_boole,8.233259761977418
t48_xboole_1,t4_boole,8.265837956629916
idempotence_k3_xboole_0,d10_xboole_0,8.37132586713528
t8_boole,t3_boole,8.466832242503168
idempotence_k3_xboole_0,t6_boole,8.896418674544599
