formla,formula,score
dt_k1_xboole_0,dt_k2_xboole_0,0.0
t8_boole,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t15_xboole_1,t6_boole,2.0
t8_boole,t6_boole,2.0
t8_boole,fc5_xboole_0,2.0
t6_boole,fc5_xboole_0,2.0
fc5_xboole_0,t7_boole,2.0
t1_boole,idempotence_k2_xboole_0,2.6852191708626694
dt_o_0_0_xboole_0,fc5_xboole_0,3.0
t8_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t15_xboole_1,idempotence_k2_xboole_0,4.132283841040619
t1_boole,commutativity_k2_xboole_0,4.866954717550927
t15_xboole_1,commutativity_k2_xboole_0,5.0
t1_boole,t15_xboole_1,5.188623329523238
commutativity_k2_xboole_0,idempotence_k2_xboole_0,5.500455150460012
t8_boole,idempotence_k2_xboole_0,5.58088391142352
t15_xboole_1,t8_boole,6.0
d2_xboole_0,idempotence_k2_xboole_0,6.3076593367267755
d2_xboole_0,t15_xboole_1,7.0
d2_xboole_0,commutativity_k2_xboole_0,8.0
d2_xboole_0,t8_boole,8.0
commutativity_k2_xboole_0,t8_boole,8.0
t1_boole,d2_xboole_0,8.119224843276161
t1_boole,t8_boole,8.466832242503168
t6_boole,idempotence_k2_xboole_0,8.896418674544599
d2_xboole_0,t6_boole,12.0
commutativity_k2_xboole_0,t6_boole,12.0
t1_boole,t6_boole,12.316137715318517
t1_boole,dt_k1_xboole_0,inf
t1_boole,dt_o_0_0_xboole_0,inf
t1_boole,fc5_xboole_0,inf
t1_boole,antisymmetry_r2_hidden,inf
t1_boole,t7_boole,inf
t1_boole,dt_k2_xboole_0,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,fc5_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,t7_boole,inf
d2_xboole_0,dt_k2_xboole_0,inf
t15_xboole_1,dt_k1_xboole_0,inf
t15_xboole_1,dt_o_0_0_xboole_0,inf
t15_xboole_1,fc5_xboole_0,inf
t15_xboole_1,antisymmetry_r2_hidden,inf
t15_xboole_1,t7_boole,inf
t15_xboole_1,dt_k2_xboole_0,inf
dt_k1_xboole_0,commutativity_k2_xboole_0,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,fc5_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,idempotence_k2_xboole_0,inf
dt_k1_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_o_0_0_xboole_0,inf
commutativity_k2_xboole_0,fc5_xboole_0,inf
commutativity_k2_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k2_xboole_0,t7_boole,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,idempotence_k2_xboole_0,inf
dt_o_0_0_xboole_0,dt_k2_xboole_0,inf
fc5_xboole_0,antisymmetry_r2_hidden,inf
fc5_xboole_0,idempotence_k2_xboole_0,inf
fc5_xboole_0,dt_k2_xboole_0,inf
antisymmetry_r2_hidden,idempotence_k2_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,t7_boole,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
t7_boole,dt_k2_xboole_0,inf
