formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k4_tarski,0.0
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k2_zfmisc_1,0.0
d2_tarski,antisymmetry_r2_hidden,0.0
d2_tarski,t7_boole,0.0
dt_k1_xboole_0,dt_k4_tarski,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
dt_k4_tarski,dt_k2_tarski,0.0
dt_k4_tarski,dt_k2_zfmisc_1,0.0
t103_zfmisc_1,antisymmetry_r2_hidden,0.0
t103_zfmisc_1,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_hidden,d1_tarski,0.0
dt_k2_tarski,dt_k2_zfmisc_1,0.0
t7_boole,d1_tarski,0.0
d2_tarski,t8_boole,1.7777777777777777
t6_boole,t8_boole,2.0
antisymmetry_r2_hidden,t152_zfmisc_1,2.116708060625792
d2_tarski,d1_tarski,2.4489795918367347
t8_boole,d1_tarski,3.0
t103_zfmisc_1,d1_tarski,3.6
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t152_zfmisc_1,t7_boole,4.0
t103_zfmisc_1,t152_zfmisc_1,4.055795597959106
d2_tarski,t103_zfmisc_1,4.444444444444445
d2_tarski,commutativity_k2_tarski,4.612109626242878
d2_tarski,t6_boole,7.111111111111111
t152_zfmisc_1,d1_tarski,7.30043207632639
commutativity_k2_tarski,d1_tarski,7.5
t8_boole,commutativity_k2_tarski,8.0
t6_boole,d1_tarski,9.0
d2_tarski,t152_zfmisc_1,9.733909435101854
t6_boole,commutativity_k2_tarski,12.0
t8_boole,t103_zfmisc_1,20.0
t103_zfmisc_1,commutativity_k2_tarski,30.0
t6_boole,t103_zfmisc_1,40.0
dt_k1_tarski,d2_tarski,inf
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,t103_zfmisc_1,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
dt_k1_tarski,t152_zfmisc_1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
dt_k1_tarski,t7_boole,inf
dt_k1_tarski,d1_tarski,inf
d2_tarski,dt_k1_xboole_0,inf
d2_tarski,dt_k4_tarski,inf
d2_tarski,dt_o_0_0_xboole_0,inf
d2_tarski,dt_k2_tarski,inf
d2_tarski,dt_k2_zfmisc_1,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t103_zfmisc_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t152_zfmisc_1,inf
dt_k1_xboole_0,commutativity_k2_tarski,inf
dt_k1_xboole_0,t7_boole,inf
dt_k1_xboole_0,d1_tarski,inf
t6_boole,dt_k4_tarski,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_tarski,inf
t6_boole,dt_k2_zfmisc_1,inf
t6_boole,t152_zfmisc_1,inf
t8_boole,dt_k4_tarski,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_tarski,inf
t8_boole,dt_k2_zfmisc_1,inf
t8_boole,t152_zfmisc_1,inf
dt_k4_tarski,t103_zfmisc_1,inf
dt_k4_tarski,dt_o_0_0_xboole_0,inf
dt_k4_tarski,antisymmetry_r2_hidden,inf
dt_k4_tarski,t152_zfmisc_1,inf
dt_k4_tarski,commutativity_k2_tarski,inf
dt_k4_tarski,t7_boole,inf
dt_k4_tarski,d1_tarski,inf
t103_zfmisc_1,dt_o_0_0_xboole_0,inf
t103_zfmisc_1,dt_k2_tarski,inf
t103_zfmisc_1,dt_k2_zfmisc_1,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,dt_k2_tarski,inf
dt_o_0_0_xboole_0,dt_k2_zfmisc_1,inf
dt_o_0_0_xboole_0,t152_zfmisc_1,inf
dt_o_0_0_xboole_0,commutativity_k2_tarski,inf
dt_o_0_0_xboole_0,d1_tarski,inf
antisymmetry_r2_hidden,dt_k2_tarski,inf
antisymmetry_r2_hidden,dt_k2_zfmisc_1,inf
antisymmetry_r2_hidden,commutativity_k2_tarski,inf
dt_k2_tarski,t152_zfmisc_1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t7_boole,inf
dt_k2_tarski,d1_tarski,inf
dt_k2_zfmisc_1,t152_zfmisc_1,inf
dt_k2_zfmisc_1,commutativity_k2_tarski,inf
dt_k2_zfmisc_1,t7_boole,inf
dt_k2_zfmisc_1,d1_tarski,inf
t152_zfmisc_1,commutativity_k2_tarski,inf
commutativity_k2_tarski,t7_boole,inf
