formla,formula,score
l3_subset_1,d1_xboole_0,0.0
l3_subset_1,t7_boole,0.0
l3_subset_1,t10_subset_1,0.0
l3_subset_1,antisymmetry_r2_hidden,0.0
d1_xboole_0,t7_boole,0.0
d1_xboole_0,d2_subset_1,0.0
d1_xboole_0,t6_boole,0.0
d1_xboole_0,t8_boole,0.0
d1_xboole_0,antisymmetry_r2_hidden,0.0
dt_k1_zfmisc_1,dt_k1_xboole_0,0.0
dt_k1_zfmisc_1,dt_m1_subset_1,0.0
t7_boole,d2_subset_1,0.0
t7_boole,t6_boole,0.0
t7_boole,t8_boole,0.0
t7_boole,antisymmetry_r2_hidden,0.0
d2_subset_1,t6_boole,0.0
d2_subset_1,t8_boole,0.0
d2_subset_1,antisymmetry_r2_hidden,0.0
d2_subset_1,existence_m1_subset_1,0.0
t10_subset_1,t6_boole,0.0
dt_k1_xboole_0,dt_m1_subset_1,0.0
t6_boole,t8_boole,2.0
l3_subset_1,d2_subset_1,2.6666666666666665
d1_xboole_0,dt_o_0_0_xboole_0,4.0
t7_boole,dt_o_0_0_xboole_0,4.0
d2_subset_1,dt_o_0_0_xboole_0,4.0
t10_subset_1,existence_m1_subset_1,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
l3_subset_1,existence_m1_subset_1,6.0
t10_subset_1,t8_boole,8.0
d2_subset_1,t10_subset_1,16.0
l3_subset_1,dt_k1_zfmisc_1,inf
l3_subset_1,dt_k1_xboole_0,inf
l3_subset_1,t6_boole,inf
l3_subset_1,t8_boole,inf
l3_subset_1,dt_o_0_0_xboole_0,inf
l3_subset_1,dt_m1_subset_1,inf
d1_xboole_0,dt_k1_zfmisc_1,inf
d1_xboole_0,t10_subset_1,inf
d1_xboole_0,dt_k1_xboole_0,inf
d1_xboole_0,existence_m1_subset_1,inf
d1_xboole_0,dt_m1_subset_1,inf
dt_k1_zfmisc_1,t7_boole,inf
dt_k1_zfmisc_1,d2_subset_1,inf
dt_k1_zfmisc_1,t10_subset_1,inf
dt_k1_zfmisc_1,t6_boole,inf
dt_k1_zfmisc_1,t8_boole,inf
dt_k1_zfmisc_1,dt_o_0_0_xboole_0,inf
dt_k1_zfmisc_1,antisymmetry_r2_hidden,inf
dt_k1_zfmisc_1,existence_m1_subset_1,inf
t7_boole,t10_subset_1,inf
t7_boole,dt_k1_xboole_0,inf
t7_boole,existence_m1_subset_1,inf
t7_boole,dt_m1_subset_1,inf
d2_subset_1,dt_k1_xboole_0,inf
d2_subset_1,dt_m1_subset_1,inf
t10_subset_1,dt_k1_xboole_0,inf
t10_subset_1,dt_o_0_0_xboole_0,inf
t10_subset_1,antisymmetry_r2_hidden,inf
t10_subset_1,dt_m1_subset_1,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,existence_m1_subset_1,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,existence_m1_subset_1,inf
t6_boole,dt_m1_subset_1,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,existence_m1_subset_1,inf
t8_boole,dt_m1_subset_1,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,existence_m1_subset_1,inf
dt_o_0_0_xboole_0,dt_m1_subset_1,inf
antisymmetry_r2_hidden,existence_m1_subset_1,inf
antisymmetry_r2_hidden,dt_m1_subset_1,inf
existence_m1_subset_1,dt_m1_subset_1,inf
