formla,formula,score
d5_xboole_0,antisymmetry_r2_hidden,0.0
d5_xboole_0,t7_boole,0.0
dt_k1_xboole_0,dt_k3_xboole_0,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t8_boole,t7_boole,0.0
t8_boole,t2_tarski,0.0
dt_k3_xboole_0,dt_k4_xboole_0,0.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_hidden,t2_tarski,0.0
t7_boole,t2_tarski,0.0
d5_xboole_0,t2_tarski,0.4897959183673469
d4_xboole_0,t2_tarski,0.4897959183673469
d5_xboole_0,d4_xboole_0,0.64
t8_boole,t6_boole,2.0
idempotence_k3_xboole_0,t2_boole,2.4334773587754635
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t4_boole,t3_boole,4.0
commutativity_k3_xboole_0,idempotence_k3_xboole_0,5.500455150460012
t8_boole,idempotence_k3_xboole_0,5.58088391142352
idempotence_k3_xboole_0,t3_boole,6.0
commutativity_k3_xboole_0,t2_boole,6.158068857659258
t47_xboole_1,t3_boole,6.158068857659258
commutativity_k3_xboole_0,t8_boole,8.0
t4_boole,t2_boole,8.0
t4_boole,t6_boole,8.0
t2_boole,t6_boole,8.0
commutativity_k3_xboole_0,t3_boole,8.119224843276161
t47_xboole_1,idempotence_k3_xboole_0,8.233259761977418
idempotence_k3_xboole_0,t4_boole,8.233259761977418
t47_xboole_1,t4_boole,8.265837956629916
idempotence_k3_xboole_0,t2_tarski,8.37132586713528
t8_boole,t3_boole,8.466832242503168
idempotence_k3_xboole_0,t6_boole,8.896418674544599
commutativity_k3_xboole_0,t47_xboole_1,10.0
commutativity_k3_xboole_0,t4_boole,10.0
t2_boole,t3_boole,10.09563331622503
commutativity_k3_xboole_0,t6_boole,12.0
commutativity_k3_xboole_0,t2_tarski,12.0
t8_boole,t47_xboole_1,12.0
t8_boole,t4_boole,12.0
t8_boole,t2_boole,12.0
t47_xboole_1,t2_boole,12.0
t6_boole,t2_tarski,12.0
t6_boole,t3_boole,12.316137715318517
t3_boole,t2_tarski,12.700248363754751
commutativity_k3_xboole_0,d4_xboole_0,13.674647036141721
d5_xboole_0,t8_boole,16.0
d5_xboole_0,t47_xboole_1,16.0
