formla,formula,score
dt_k1_zfmisc_1,dt_k1_tarski,0.0
dt_k1_zfmisc_1,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k1_xboole_0,0.0
d1_zfmisc_1,antisymmetry_r2_hidden,0.0
d1_zfmisc_1,t7_boole,0.0
t6_boole,t3_xboole_1,0.0
t6_boole,t7_boole,0.0
t8_boole,t7_boole,0.0
t8_boole,t2_tarski,0.0
antisymmetry_r2_hidden,t7_boole,0.0
antisymmetry_r2_hidden,d1_tarski,0.0
antisymmetry_r2_hidden,t2_tarski,0.0
t7_boole,d1_tarski,0.0
t7_boole,t2_tarski,0.0
d1_tarski,t2_tarski,1.125
d1_zfmisc_1,t2_tarski,2.0
t6_boole,t8_boole,2.0
t8_boole,d1_tarski,3.0
t6_boole,dt_o_0_0_xboole_0,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
d1_zfmisc_1,d1_tarski,6.0
t8_boole,t3_xboole_1,8.0
d1_zfmisc_1,t3_xboole_1,9.0
t6_boole,d1_tarski,9.0
t3_xboole_1,d1_tarski,9.0
t1_zfmisc_1,d1_tarski,10.5
d1_zfmisc_1,t8_boole,12.0
t6_boole,t2_tarski,12.0
t3_xboole_1,t2_tarski,12.0
t8_boole,t1_zfmisc_1,16.0
t6_boole,t1_zfmisc_1,20.0
t1_zfmisc_1,t3_xboole_1,20.0
d1_zfmisc_1,t6_boole,24.0
t1_zfmisc_1,t2_tarski,24.0
d1_zfmisc_1,t1_zfmisc_1,30.0
dt_k1_zfmisc_1,d1_zfmisc_1,inf
dt_k1_zfmisc_1,t6_boole,inf
dt_k1_zfmisc_1,t8_boole,inf
dt_k1_zfmisc_1,t1_zfmisc_1,inf
dt_k1_zfmisc_1,dt_o_0_0_xboole_0,inf
dt_k1_zfmisc_1,t3_xboole_1,inf
dt_k1_zfmisc_1,antisymmetry_r2_hidden,inf
dt_k1_zfmisc_1,t7_boole,inf
dt_k1_zfmisc_1,d1_tarski,inf
dt_k1_zfmisc_1,t2_tarski,inf
dt_k1_tarski,d1_zfmisc_1,inf
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,t1_zfmisc_1,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,t3_xboole_1,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
dt_k1_tarski,t7_boole,inf
dt_k1_tarski,d1_tarski,inf
dt_k1_tarski,t2_tarski,inf
d1_zfmisc_1,dt_k1_xboole_0,inf
d1_zfmisc_1,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t1_zfmisc_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,t3_xboole_1,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t7_boole,inf
dt_k1_xboole_0,d1_tarski,inf
dt_k1_xboole_0,t2_tarski,inf
t6_boole,antisymmetry_r2_hidden,inf
t8_boole,antisymmetry_r2_hidden,inf
t1_zfmisc_1,dt_o_0_0_xboole_0,inf
t1_zfmisc_1,antisymmetry_r2_hidden,inf
t1_zfmisc_1,t7_boole,inf
dt_o_0_0_xboole_0,t3_xboole_1,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,d1_tarski,inf
dt_o_0_0_xboole_0,t2_tarski,inf
t3_xboole_1,antisymmetry_r2_hidden,inf
t3_xboole_1,t7_boole,inf
