formla,formula,score
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k2_enumset1,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
t69_enumset1,t82_enumset1,4.0
t69_enumset1,commutativity_k2_tarski,5.206110534519217
t82_enumset1,t77_enumset1,5.622484052767885
commutativity_k2_tarski,t77_enumset1,7.599379645341575
t69_enumset1,t77_enumset1,8.0
t82_enumset1,commutativity_k2_tarski,8.0
t69_enumset1,dt_k1_tarski,inf
t69_enumset1,dt_k2_tarski,inf
t69_enumset1,dt_k2_enumset1,inf
t82_enumset1,dt_k1_tarski,inf
t82_enumset1,dt_k2_tarski,inf
t82_enumset1,dt_k2_enumset1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
dt_k1_tarski,t77_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t77_enumset1,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
t77_enumset1,dt_k2_enumset1,inf
