formla,formula,score
dt_k1_tarski,dt_k1_enumset1,0.0
dt_k1_tarski,dt_k2_tarski,0.0
dt_k1_tarski,dt_k2_enumset1,0.0
dt_k1_tarski,dt_k2_xboole_0,0.0
dt_k1_enumset1,dt_k2_tarski,0.0
dt_k1_enumset1,dt_k2_enumset1,0.0
dt_k1_enumset1,dt_k2_xboole_0,0.0
dt_k2_tarski,dt_k2_enumset1,0.0
dt_k2_tarski,dt_k2_xboole_0,0.0
dt_k2_enumset1,dt_k2_xboole_0,0.0
t69_enumset1,commutativity_k2_tarski,5.206110534519217
idempotence_k2_xboole_0,commutativity_k2_xboole_0,5.500455150460012
t69_enumset1,idempotence_k2_xboole_0,6.3076593367267755
idempotence_k2_xboole_0,t71_enumset1,6.3076593367267755
idempotence_k2_xboole_0,commutativity_k2_tarski,6.3076593367267755
t69_enumset1,commutativity_k2_xboole_0,8.0
t69_enumset1,t71_enumset1,8.0
commutativity_k2_xboole_0,t71_enumset1,8.0
commutativity_k2_xboole_0,commutativity_k2_tarski,8.0
t71_enumset1,commutativity_k2_tarski,8.0
idempotence_k2_xboole_0,l53_enumset1,8.233259761977418
t42_enumset1,commutativity_k2_xboole_0,8.466832242503168
commutativity_k2_xboole_0,l53_enumset1,8.466832242503168
t42_enumset1,l53_enumset1,9.733909435101854
t69_enumset1,l53_enumset1,10.0
l53_enumset1,commutativity_k2_tarski,10.0
t42_enumset1,idempotence_k2_xboole_0,10.187569205075196
l53_enumset1,t71_enumset1,11.275709777378726
t69_enumset1,t42_enumset1,12.0
t42_enumset1,t71_enumset1,12.0
t42_enumset1,commutativity_k2_tarski,12.0
t69_enumset1,dt_k1_tarski,inf
t69_enumset1,dt_k1_enumset1,inf
t69_enumset1,dt_k2_tarski,inf
t69_enumset1,dt_k2_enumset1,inf
t69_enumset1,dt_k2_xboole_0,inf
dt_k1_tarski,t42_enumset1,inf
dt_k1_tarski,idempotence_k2_xboole_0,inf
dt_k1_tarski,commutativity_k2_xboole_0,inf
dt_k1_tarski,l53_enumset1,inf
dt_k1_tarski,t71_enumset1,inf
dt_k1_tarski,commutativity_k2_tarski,inf
t42_enumset1,dt_k1_enumset1,inf
t42_enumset1,dt_k2_tarski,inf
t42_enumset1,dt_k2_enumset1,inf
t42_enumset1,dt_k2_xboole_0,inf
idempotence_k2_xboole_0,dt_k1_enumset1,inf
idempotence_k2_xboole_0,dt_k2_tarski,inf
idempotence_k2_xboole_0,dt_k2_enumset1,inf
idempotence_k2_xboole_0,dt_k2_xboole_0,inf
commutativity_k2_xboole_0,dt_k1_enumset1,inf
commutativity_k2_xboole_0,dt_k2_tarski,inf
commutativity_k2_xboole_0,dt_k2_enumset1,inf
commutativity_k2_xboole_0,dt_k2_xboole_0,inf
dt_k1_enumset1,l53_enumset1,inf
dt_k1_enumset1,t71_enumset1,inf
dt_k1_enumset1,commutativity_k2_tarski,inf
l53_enumset1,dt_k2_tarski,inf
l53_enumset1,dt_k2_enumset1,inf
l53_enumset1,dt_k2_xboole_0,inf
dt_k2_tarski,t71_enumset1,inf
dt_k2_tarski,commutativity_k2_tarski,inf
t71_enumset1,dt_k2_enumset1,inf
t71_enumset1,dt_k2_xboole_0,inf
commutativity_k2_tarski,dt_k2_enumset1,inf
commutativity_k2_tarski,dt_k2_xboole_0,inf
