formla,formula,score
dt_k1_tarski,dt_k1_xboole_0,0.0
dt_k1_tarski,dt_k2_zfmisc_1,0.0
t131_zfmisc_1,t17_zfmisc_1,0.0
t131_zfmisc_1,t8_boole,0.0
dt_k1_xboole_0,dt_k2_zfmisc_1,0.0
t17_zfmisc_1,t8_boole,0.0
t8_boole,t7_boole,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t127_zfmisc_1,symmetry_r1_xboole_0,1.3333333333333333
t8_boole,t6_boole,2.0
t131_zfmisc_1,d2_xboole_0,4.0
t131_zfmisc_1,t6_boole,4.0
d2_xboole_0,t17_zfmisc_1,4.0
t17_zfmisc_1,t6_boole,4.0
t8_boole,dt_o_0_0_xboole_0,4.0
t6_boole,dt_o_0_0_xboole_0,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
d2_xboole_0,t8_boole,8.0
d2_xboole_0,t6_boole,12.0
dt_k1_tarski,t131_zfmisc_1,inf
dt_k1_tarski,d2_xboole_0,inf
dt_k1_tarski,t17_zfmisc_1,inf
dt_k1_tarski,t127_zfmisc_1,inf
dt_k1_tarski,t8_boole,inf
dt_k1_tarski,t6_boole,inf
dt_k1_tarski,dt_o_0_0_xboole_0,inf
dt_k1_tarski,antisymmetry_r2_hidden,inf
dt_k1_tarski,symmetry_r1_xboole_0,inf
dt_k1_tarski,t7_boole,inf
t131_zfmisc_1,dt_k1_xboole_0,inf
t131_zfmisc_1,t127_zfmisc_1,inf
t131_zfmisc_1,dt_o_0_0_xboole_0,inf
t131_zfmisc_1,antisymmetry_r2_hidden,inf
t131_zfmisc_1,dt_k2_zfmisc_1,inf
t131_zfmisc_1,symmetry_r1_xboole_0,inf
t131_zfmisc_1,t7_boole,inf
d2_xboole_0,dt_k1_xboole_0,inf
d2_xboole_0,t127_zfmisc_1,inf
d2_xboole_0,dt_o_0_0_xboole_0,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,dt_k2_zfmisc_1,inf
d2_xboole_0,symmetry_r1_xboole_0,inf
d2_xboole_0,t7_boole,inf
dt_k1_xboole_0,t17_zfmisc_1,inf
dt_k1_xboole_0,t127_zfmisc_1,inf
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t7_boole,inf
t17_zfmisc_1,t127_zfmisc_1,inf
t17_zfmisc_1,dt_o_0_0_xboole_0,inf
t17_zfmisc_1,antisymmetry_r2_hidden,inf
t17_zfmisc_1,dt_k2_zfmisc_1,inf
t17_zfmisc_1,symmetry_r1_xboole_0,inf
t17_zfmisc_1,t7_boole,inf
t127_zfmisc_1,t8_boole,inf
t127_zfmisc_1,t6_boole,inf
t127_zfmisc_1,dt_o_0_0_xboole_0,inf
t127_zfmisc_1,antisymmetry_r2_hidden,inf
t127_zfmisc_1,dt_k2_zfmisc_1,inf
t127_zfmisc_1,t7_boole,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,dt_k2_zfmisc_1,inf
t8_boole,symmetry_r1_xboole_0,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,dt_k2_zfmisc_1,inf
t6_boole,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,dt_k2_zfmisc_1,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,dt_k2_zfmisc_1,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
dt_k2_zfmisc_1,symmetry_r1_xboole_0,inf
dt_k2_zfmisc_1,t7_boole,inf
symmetry_r1_xboole_0,t7_boole,inf
