formla,formula,score
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
t8_boole,t7_boole,0.0
t55_zfmisc_1,t72_zfmisc_1,0.0
t55_zfmisc_1,antisymmetry_r2_hidden,0.0
t55_zfmisc_1,t57_zfmisc_1,0.0
t55_zfmisc_1,t7_boole,0.0
t72_zfmisc_1,antisymmetry_r2_hidden,0.0
t72_zfmisc_1,t57_zfmisc_1,0.0
t72_zfmisc_1,t7_boole,0.0
dt_k2_tarski,dt_k4_xboole_0,0.0
t83_xboole_1,symmetry_r1_xboole_0,0.0
t6_boole,t7_boole,0.0
antisymmetry_r2_hidden,t57_zfmisc_1,0.0
antisymmetry_r2_hidden,t7_boole,0.0
t57_zfmisc_1,t7_boole,0.0
t8_boole,t6_boole,2.0
t8_boole,dt_o_0_0_xboole_0,4.0
t55_zfmisc_1,symmetry_r1_xboole_0,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t7_boole,4.0
t83_xboole_1,t4_boole,4.0
t83_xboole_1,t3_boole,4.0
t4_boole,t3_boole,4.0
t57_zfmisc_1,symmetry_r1_xboole_0,6.0
t8_boole,d2_xboole_0,8.0
t8_boole,commutativity_k2_tarski,8.0
t55_zfmisc_1,t83_xboole_1,8.0
d2_xboole_0,commutativity_k2_tarski,8.0
t4_boole,t6_boole,8.0
d2_xboole_0,t3_boole,8.119224843276161
t3_boole,commutativity_k2_tarski,8.119224843276161
t8_boole,t3_boole,8.466832242503168
t8_boole,t83_xboole_1,9.733909435101854
d2_xboole_0,t4_boole,10.0
t4_boole,commutativity_k2_tarski,10.0
t8_boole,t4_boole,12.0
t83_xboole_1,t57_zfmisc_1,12.0
d2_xboole_0,t6_boole,12.0
t6_boole,commutativity_k2_tarski,12.0
t83_xboole_1,d2_xboole_0,12.316137715318517
t83_xboole_1,commutativity_k2_tarski,12.316137715318517
t6_boole,t3_boole,12.316137715318517
t83_xboole_1,t6_boole,16.933664485006336
t72_zfmisc_1,t3_boole,19.482629430429704
t72_zfmisc_1,t4_boole,24.0
t72_zfmisc_1,commutativity_k2_tarski,25.437744136877914
t72_zfmisc_1,t83_xboole_1,28.254051003241685
t72_zfmisc_1,d2_xboole_0,30.0
t8_boole,t72_zfmisc_1,36.0
t72_zfmisc_1,t6_boole,48.0
dt_k1_xboole_0,t8_boole,inf
dt_k1_xboole_0,t55_zfmisc_1,inf
dt_k1_xboole_0,dt_o_0_0_xboole_0,inf
dt_k1_xboole_0,t72_zfmisc_1,inf
dt_k1_xboole_0,t83_xboole_1,inf
dt_k1_xboole_0,d2_xboole_0,inf
dt_k1_xboole_0,t4_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,antisymmetry_r2_hidden,inf
dt_k1_xboole_0,t57_zfmisc_1,inf
dt_k1_xboole_0,symmetry_r1_xboole_0,inf
dt_k1_xboole_0,t3_boole,inf
dt_k1_xboole_0,commutativity_k2_tarski,inf
dt_k1_xboole_0,t7_boole,inf
t8_boole,t55_zfmisc_1,inf
t8_boole,dt_k2_tarski,inf
t8_boole,dt_k4_xboole_0,inf
t8_boole,antisymmetry_r2_hidden,inf
t8_boole,t57_zfmisc_1,inf
t8_boole,symmetry_r1_xboole_0,inf
t55_zfmisc_1,dt_o_0_0_xboole_0,inf
t55_zfmisc_1,dt_k2_tarski,inf
t55_zfmisc_1,dt_k4_xboole_0,inf
t55_zfmisc_1,d2_xboole_0,inf
t55_zfmisc_1,t4_boole,inf
t55_zfmisc_1,t6_boole,inf
t55_zfmisc_1,t3_boole,inf
t55_zfmisc_1,commutativity_k2_tarski,inf
dt_o_0_0_xboole_0,t72_zfmisc_1,inf
dt_o_0_0_xboole_0,dt_k2_tarski,inf
dt_o_0_0_xboole_0,dt_k4_xboole_0,inf
dt_o_0_0_xboole_0,t83_xboole_1,inf
dt_o_0_0_xboole_0,d2_xboole_0,inf
dt_o_0_0_xboole_0,t4_boole,inf
dt_o_0_0_xboole_0,antisymmetry_r2_hidden,inf
dt_o_0_0_xboole_0,t57_zfmisc_1,inf
dt_o_0_0_xboole_0,symmetry_r1_xboole_0,inf
dt_o_0_0_xboole_0,t3_boole,inf
dt_o_0_0_xboole_0,commutativity_k2_tarski,inf
t72_zfmisc_1,dt_k2_tarski,inf
t72_zfmisc_1,dt_k4_xboole_0,inf
t72_zfmisc_1,symmetry_r1_xboole_0,inf
dt_k2_tarski,t83_xboole_1,inf
dt_k2_tarski,d2_xboole_0,inf
dt_k2_tarski,t4_boole,inf
dt_k2_tarski,t6_boole,inf
dt_k2_tarski,antisymmetry_r2_hidden,inf
dt_k2_tarski,t57_zfmisc_1,inf
dt_k2_tarski,symmetry_r1_xboole_0,inf
dt_k2_tarski,t3_boole,inf
dt_k2_tarski,commutativity_k2_tarski,inf
dt_k2_tarski,t7_boole,inf
dt_k4_xboole_0,t83_xboole_1,inf
dt_k4_xboole_0,d2_xboole_0,inf
dt_k4_xboole_0,t4_boole,inf
dt_k4_xboole_0,t6_boole,inf
dt_k4_xboole_0,antisymmetry_r2_hidden,inf
dt_k4_xboole_0,t57_zfmisc_1,inf
dt_k4_xboole_0,symmetry_r1_xboole_0,inf
dt_k4_xboole_0,t3_boole,inf
dt_k4_xboole_0,commutativity_k2_tarski,inf
dt_k4_xboole_0,t7_boole,inf
t83_xboole_1,antisymmetry_r2_hidden,inf
t83_xboole_1,t7_boole,inf
d2_xboole_0,antisymmetry_r2_hidden,inf
d2_xboole_0,t57_zfmisc_1,inf
d2_xboole_0,symmetry_r1_xboole_0,inf
d2_xboole_0,t7_boole,inf
t4_boole,antisymmetry_r2_hidden,inf
t4_boole,t57_zfmisc_1,inf
t4_boole,symmetry_r1_xboole_0,inf
t4_boole,t7_boole,inf
t6_boole,antisymmetry_r2_hidden,inf
t6_boole,t57_zfmisc_1,inf
t6_boole,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,symmetry_r1_xboole_0,inf
antisymmetry_r2_hidden,t3_boole,inf
antisymmetry_r2_hidden,commutativity_k2_tarski,inf
t57_zfmisc_1,t3_boole,inf
t57_zfmisc_1,commutativity_k2_tarski,inf
symmetry_r1_xboole_0,t3_boole,inf
symmetry_r1_xboole_0,commutativity_k2_tarski,inf
symmetry_r1_xboole_0,t7_boole,inf
t3_boole,t7_boole,inf
commutativity_k2_tarski,t7_boole,inf
