formla,formula,score
antisymmetry_r2_hidden,d3_tarski,0.0
antisymmetry_r2_hidden,t7_boole,0.0
d3_tarski,t1_xboole_1,0.0
d3_tarski,t7_boole,0.0
t7_boole,t6_boole,0.0
t7_boole,t8_boole,0.0
t6_boole,t8_boole,2.0
dt_o_0_0_xboole_0,t7_boole,4.0
dt_o_0_0_xboole_0,t6_boole,4.0
dt_o_0_0_xboole_0,t8_boole,4.0
antisymmetry_r2_hidden,dt_o_0_0_xboole_0,inf
antisymmetry_r2_hidden,t1_xboole_1,inf
antisymmetry_r2_hidden,dt_k1_xboole_0,inf
antisymmetry_r2_hidden,t6_boole,inf
antisymmetry_r2_hidden,t8_boole,inf
dt_o_0_0_xboole_0,d3_tarski,inf
dt_o_0_0_xboole_0,t1_xboole_1,inf
dt_o_0_0_xboole_0,dt_k1_xboole_0,inf
d3_tarski,dt_k1_xboole_0,inf
d3_tarski,t6_boole,inf
d3_tarski,t8_boole,inf
t1_xboole_1,dt_k1_xboole_0,inf
t1_xboole_1,t7_boole,inf
t1_xboole_1,t6_boole,inf
t1_xboole_1,t8_boole,inf
dt_k1_xboole_0,t7_boole,inf
dt_k1_xboole_0,t6_boole,inf
dt_k1_xboole_0,t8_boole,inf
