formla,formula,score
dt_k8_enumset1,dt_k2_enumset1,0.0
dt_k8_enumset1,dt_k1_zfmisc_1,0.0
dt_k8_enumset1,dt_k3_xboole_0,0.0
dt_k8_enumset1,dt_k1_xboole_0,0.0
dt_k8_enumset1,dt_k5_enumset1,0.0
dt_k8_enumset1,dt_k3_enumset1,0.0
dt_k8_enumset1,dt_k4_tarski,0.0
dt_k8_enumset1,dt_k6_enumset1,0.0
dt_k8_enumset1,dt_k1_tarski,0.0
dt_k8_enumset1,dt_k4_xboole_0,0.0
dt_k8_enumset1,dt_k7_enumset1,0.0
dt_k8_enumset1,dt_k3_tarski,0.0
dt_k8_enumset1,dt_k2_xboole_0,0.0
dt_k8_enumset1,dt_k1_enumset1,0.0
dt_k8_enumset1,dt_k2_tarski,0.0
dt_k8_enumset1,dt_k5_xboole_0,0.0
dt_k8_enumset1,dt_k4_enumset1,0.0
dt_k8_enumset1,dt_k2_zfmisc_1,0.0
t48_zfmisc_1,t45_zfmisc_1,0.0
t48_zfmisc_1,t3_xboole_0,0.0
t48_zfmisc_1,l2_zfmisc_1,0.0
t48_zfmisc_1,t47_zfmisc_1,0.0
t48_zfmisc_1,t40_zfmisc_1,0.0
t48_zfmisc_1,t54_zfmisc_1,0.0
t48_zfmisc_1,t57_zfmisc_1,0.0
t48_zfmisc_1,t6_xboole_0,0.0
t48_zfmisc_1,d1_xboole_0,0.0
t48_zfmisc_1,t38_zfmisc_1,0.0
t48_zfmisc_1,t7_boole,0.0
t48_zfmisc_1,t37_zfmisc_1,0.0
t48_zfmisc_1,d3_tarski,0.0
t48_zfmisc_1,t55_zfmisc_1,0.0
t48_zfmisc_1,l20_zfmisc_1,0.0
t48_zfmisc_1,t56_zfmisc_1,0.0
t48_zfmisc_1,l24_zfmisc_1,0.0
t48_zfmisc_1,l1_zfmisc_1,0.0
t48_zfmisc_1,antisymmetry_r2_hidden,0.0
t48_zfmisc_1,l49_zfmisc_1,0.0
t48_zfmisc_1,l27_zfmisc_1,0.0
t58_zfmisc_1,t54_zfmisc_1,0.0
t58_zfmisc_1,t56_zfmisc_1,0.0
t58_zfmisc_1,l24_zfmisc_1,0.0
t58_zfmisc_1,l27_zfmisc_1,0.0
t57_xboole_1,t104_xboole_1,0.0
t57_xboole_1,d8_xboole_0,0.0
t57_xboole_1,t60_xboole_1,0.0
t57_xboole_1,l58_xboole_1,0.0
t57_xboole_1,t58_xboole_1,0.0
t57_xboole_1,t6_xboole_0,0.0
t57_xboole_1,t105_xboole_1,0.0
t57_xboole_1,t56_xboole_1,0.0
t57_xboole_1,t59_xboole_1,0.0
t57_xboole_1,antisymmetry_r2_xboole_0,0.0
l129_enumset1,t116_enumset1,0.0
t28_xboole_1,t77_xboole_1,0.0
