formla,formula,score
t57_xboole_1,t104_xboole_1,0.0
t57_xboole_1,d8_xboole_0,0.0
t57_xboole_1,t60_xboole_1,0.0
t57_xboole_1,l58_xboole_1,0.0
t57_xboole_1,t58_xboole_1,0.0
t57_xboole_1,t6_xboole_0,0.0
t57_xboole_1,t105_xboole_1,0.0
t57_xboole_1,t56_xboole_1,0.0
t57_xboole_1,t59_xboole_1,0.0
t57_xboole_1,antisymmetry_r2_xboole_0,0.0
l129_enumset1,t116_enumset1,0.0
t28_xboole_1,t77_xboole_1,0.0
t28_xboole_1,d9_xboole_0,0.0
t28_xboole_1,t64_xboole_1,0.0
t28_xboole_1,t1_xboole_1,0.0
t28_xboole_1,t69_xboole_1,0.0
t28_xboole_1,t60_xboole_1,0.0
t28_xboole_1,l58_xboole_1,0.0
t28_xboole_1,t85_xboole_1,0.0
t28_xboole_1,t58_xboole_1,0.0
t28_xboole_1,d3_tarski,0.0
t28_xboole_1,t59_xboole_1,0.0
t28_xboole_1,t68_xboole_1,0.0
t28_xboole_1,t63_xboole_1,0.0
dt_k2_enumset1,dt_k3_xboole_0,0.0
dt_k2_enumset1,dt_k1_xboole_0,0.0
dt_k2_enumset1,dt_k5_enumset1,0.0
dt_k2_enumset1,dt_k3_enumset1,0.0
dt_k2_enumset1,dt_k6_enumset1,0.0
dt_k2_enumset1,dt_k1_tarski,0.0
dt_k2_enumset1,dt_k4_xboole_0,0.0
dt_k2_enumset1,dt_k2_xboole_0,0.0
dt_k2_enumset1,dt_k1_enumset1,0.0
dt_k2_enumset1,dt_k2_tarski,0.0
dt_k2_enumset1,dt_k5_xboole_0,0.0
dt_k2_enumset1,dt_k4_enumset1,0.0
t61_xboole_1,t7_xboole_0,0.0
t61_xboole_1,t38_xboole_1,0.0
t61_xboole_1,t67_xboole_1,0.0
t61_xboole_1,t66_xboole_1,0.0
t61_xboole_1,t3_xboole_1,0.0
t61_xboole_1,l13_xboole_0,0.0
t61_xboole_1,t6_boole,0.0
t104_xboole_1,t2_tarski,0.0
t104_xboole_1,d8_xboole_0,0.0
t104_xboole_1,t60_xboole_1,0.0
t104_xboole_1,l58_xboole_1,0.0
t104_xboole_1,d10_xboole_0,0.0
t104_xboole_1,t58_xboole_1,0.0
t104_xboole_1,t6_xboole_0,0.0
t104_xboole_1,t8_boole,0.0
t104_xboole_1,t56_xboole_1,0.0
t104_xboole_1,t59_xboole_1,0.0
t104_xboole_1,antisymmetry_r2_xboole_0,0.0
t77_xboole_1,t12_xboole_1,0.0
t77_xboole_1,d9_xboole_0,0.0
t77_xboole_1,t1_xboole_1,0.0
t77_xboole_1,d8_xboole_0,0.0
t77_xboole_1,t60_xboole_1,0.0
t77_xboole_1,l58_xboole_1,0.0
t77_xboole_1,d10_xboole_0,0.0
t77_xboole_1,t58_xboole_1,0.0
t77_xboole_1,t14_xboole_1,0.0
t77_xboole_1,t45_xboole_1,0.0
t77_xboole_1,l32_xboole_1,0.0
t77_xboole_1,t37_xboole_1,0.0
t77_xboole_1,t117_xboole_1,0.0
t77_xboole_1,d3_tarski,0.0
t77_xboole_1,t20_xboole_1,0.0
t77_xboole_1,t59_xboole_1,0.0
t77_xboole_1,t30_xboole_1,0.0
t12_xboole_1,d9_xboole_0,0.0
t12_xboole_1,t64_xboole_1,0.0
t12_xboole_1,t1_xboole_1,0.0
t12_xboole_1,t69_xboole_1,0.0
t12_xboole_1,t60_xboole_1,0.0
t12_xboole_1,l58_xboole_1,0.0
t12_xboole_1,t85_xboole_1,0.0
t12_xboole_1,t58_xboole_1,0.0
t12_xboole_1,d3_tarski,0.0
t12_xboole_1,t59_xboole_1,0.0
t12_xboole_1,t68_xboole_1,0.0
t12_xboole_1,t63_xboole_1,0.0
dt_k3_xboole_0,dt_k1_xboole_0,0.0
dt_k3_xboole_0,dt_k5_enumset1,0.0
dt_k3_xboole_0,dt_k3_enumset1,0.0
dt_k3_xboole_0,dt_k6_enumset1,0.0
dt_k3_xboole_0,dt_k1_tarski,0.0
dt_k3_xboole_0,dt_k4_xboole_0,0.0
dt_k3_xboole_0,dt_k2_xboole_0,0.0
dt_k3_xboole_0,dt_k1_enumset1,0.0
dt_k3_xboole_0,dt_k2_tarski,0.0
dt_k3_xboole_0,dt_k5_xboole_0,0.0
dt_k3_xboole_0,dt_k4_enumset1,0.0
t2_tarski,d8_xboole_0,0.0
t2_tarski,t3_xboole_0,0.0
t2_tarski,d10_xboole_0,0.0
t2_tarski,t6_xboole_0,0.0
t2_tarski,t8_boole,0.0
t2_tarski,d1_xboole_0,0.0
t2_tarski,t7_boole,0.0
t2_tarski,d3_tarski,0.0
t2_tarski,antisymmetry_r2_hidden,0.0
d9_xboole_0,t64_xboole_1,0.0
d9_xboole_0,t1_xboole_1,0.0
d9_xboole_0,t69_xboole_1,0.0
d9_xboole_0,d8_xboole_0,0.0
d9_xboole_0,t60_xboole_1,0.0
d9_xboole_0,l58_xboole_1,0.0
d9_xboole_0,d10_xboole_0,0.0
d9_xboole_0,t85_xboole_1,0.0
d9_xboole_0,t58_xboole_1,0.0
d9_xboole_0,t14_xboole_1,0.0
d9_xboole_0,t67_xboole_1,0.0
d9_xboole_0,t45_xboole_1,0.0
d9_xboole_0,l32_xboole_1,0.0
d9_xboole_0,t37_xboole_1,0.0
d9_xboole_0,t117_xboole_1,0.0
d9_xboole_0,d3_tarski,0.0
d9_xboole_0,t20_xboole_1,0.0
d9_xboole_0,t59_xboole_1,0.0
d9_xboole_0,t30_xboole_1,0.0
d9_xboole_0,symmetry_r3_xboole_0,0.0
d9_xboole_0,t68_xboole_1,0.0
d9_xboole_0,t63_xboole_1,0.0
t73_xboole_1,t72_xboole_1,0.0
t73_xboole_1,t4_xboole_0,0.0
t73_xboole_1,t83_xboole_1,0.0
t73_xboole_1,t88_xboole_1,0.0
t73_xboole_1,t3_xboole_0,0.0
t73_xboole_1,d7_xboole_0,0.0
t73_xboole_1,t5_xboole_0,0.0
t73_xboole_1,t78_xboole_1,0.0
t73_xboole_1,t71_xboole_1,0.0
t73_xboole_1,symmetry_r1_xboole_0,0.0
t73_xboole_1,t87_xboole_1,0.0
rc1_xboole_0,t69_xboole_1,0.0
rc1_xboole_0,rc2_xboole_0,0.0
rc1_xboole_0,t8_boole,0.0
rc1_xboole_0,d1_xboole_0,0.0
rc1_xboole_0,t7_boole,0.0
rc1_xboole_0,l13_xboole_0,0.0
rc1_xboole_0,t68_xboole_1,0.0
rc1_xboole_0,t6_boole,0.0
dt_k1_xboole_0,dt_k5_enumset1,0.0
dt_k1_xboole_0,dt_k3_enumset1,0.0
dt_k1_xboole_0,dt_k6_enumset1,0.0
dt_k1_xboole_0,dt_k1_tarski,0.0
dt_k1_xboole_0,dt_k4_xboole_0,0.0
dt_k1_xboole_0,dt_k2_xboole_0,0.0
dt_k1_xboole_0,dt_k1_enumset1,0.0
dt_k1_xboole_0,dt_k2_tarski,0.0
dt_k1_xboole_0,dt_k5_xboole_0,0.0
dt_k1_xboole_0,dt_k4_enumset1,0.0
t7_xboole_0,t38_xboole_1,0.0
t7_xboole_0,t67_xboole_1,0.0
t7_xboole_0,t66_xboole_1,0.0
t7_xboole_0,t3_xboole_1,0.0
t7_xboole_0,l13_xboole_0,0.0
t7_xboole_0,t6_boole,0.0
dt_k5_enumset1,dt_k3_enumset1,0.0
dt_k5_enumset1,dt_k6_enumset1,0.0
dt_k5_enumset1,dt_k1_tarski,0.0
dt_k5_enumset1,dt_k4_xboole_0,0.0
dt_k5_enumset1,dt_k2_xboole_0,0.0
dt_k5_enumset1,dt_k1_enumset1,0.0
dt_k5_enumset1,dt_k2_tarski,0.0
dt_k5_enumset1,dt_k5_xboole_0,0.0
dt_k5_enumset1,dt_k4_enumset1,0.0
t64_xboole_1,t72_xboole_1,0.0
t64_xboole_1,t4_xboole_0,0.0
t64_xboole_1,t1_xboole_1,0.0
t64_xboole_1,t69_xboole_1,0.0
t64_xboole_1,d8_xboole_0,0.0
t64_xboole_1,t60_xboole_1,0.0
t64_xboole_1,l58_xboole_1,0.0
t64_xboole_1,t83_xboole_1,0.0
t64_xboole_1,t88_xboole_1,0.0
t64_xboole_1,t3_xboole_0,0.0
t64_xboole_1,d10_xboole_0,0.0
t64_xboole_1,d7_xboole_0,0.0
t64_xboole_1,t5_xboole_0,0.0
t64_xboole_1,t58_xboole_1,0.0
t64_xboole_1,t14_xboole_1,0.0
t64_xboole_1,t78_xboole_1,0.0
t64_xboole_1,t67_xboole_1,0.0
t64_xboole_1,t45_xboole_1,0.0
t64_xboole_1,l32_xboole_1,0.0
t64_xboole_1,t37_xboole_1,0.0
t64_xboole_1,t117_xboole_1,0.0
t64_xboole_1,d3_tarski,0.0
t64_xboole_1,t20_xboole_1,0.0
t64_xboole_1,t59_xboole_1,0.0
t64_xboole_1,t71_xboole_1,0.0
t64_xboole_1,t30_xboole_1,0.0
t64_xboole_1,symmetry_r1_xboole_0,0.0
t64_xboole_1,t68_xboole_1,0.0
t64_xboole_1,t87_xboole_1,0.0
t64_xboole_1,t63_xboole_1,0.0
dt_k3_enumset1,dt_k6_enumset1,0.0
dt_k3_enumset1,dt_k1_tarski,0.0
dt_k3_enumset1,dt_k4_xboole_0,0.0
dt_k3_enumset1,dt_k2_xboole_0,0.0
dt_k3_enumset1,dt_k1_enumset1,0.0
dt_k3_enumset1,dt_k2_tarski,0.0
dt_k3_enumset1,dt_k5_xboole_0,0.0
dt_k3_enumset1,dt_k4_enumset1,0.0
t72_xboole_1,t4_xboole_0,0.0
t72_xboole_1,t69_xboole_1,0.0
t72_xboole_1,t3_xboole_0,0.0
t72_xboole_1,t106_xboole_1,0.0
t72_xboole_1,t5_xboole_0,0.0
t72_xboole_1,t86_xboole_1,0.0
t72_xboole_1,symmetry_r1_xboole_0,0.0
t72_xboole_1,t68_xboole_1,0.0
t72_xboole_1,t63_xboole_1,0.0
t4_xboole_0,t69_xboole_1,0.0
t4_xboole_0,t83_xboole_1,0.0
t4_xboole_0,t88_xboole_1,0.0
t4_xboole_0,d7_xboole_0,0.0
t4_xboole_0,t106_xboole_1,0.0
t4_xboole_0,t78_xboole_1,0.0
t4_xboole_0,t67_xboole_1,0.0
t4_xboole_0,t71_xboole_1,0.0
t4_xboole_0,t86_xboole_1,0.0
t4_xboole_0,symmetry_r1_xboole_0,0.0
t4_xboole_0,t68_xboole_1,0.0
t4_xboole_0,t87_xboole_1,0.0
t4_xboole_0,t63_xboole_1,0.0
t1_xboole_1,t69_xboole_1,0.0
t1_xboole_1,d8_xboole_0,0.0
t1_xboole_1,t60_xboole_1,0.0
t1_xboole_1,l58_xboole_1,0.0
t1_xboole_1,d10_xboole_0,0.0
t1_xboole_1,t85_xboole_1,0.0
t1_xboole_1,t58_xboole_1,0.0
t1_xboole_1,t14_xboole_1,0.0
t1_xboole_1,t67_xboole_1,0.0
t1_xboole_1,t45_xboole_1,0.0
t1_xboole_1,l32_xboole_1,0.0
t1_xboole_1,t37_xboole_1,0.0
t1_xboole_1,t117_xboole_1,0.0
t1_xboole_1,d3_tarski,0.0
t1_xboole_1,t20_xboole_1,0.0
t1_xboole_1,t59_xboole_1,0.0
t1_xboole_1,t30_xboole_1,0.0
t1_xboole_1,t68_xboole_1,0.0
t1_xboole_1,t63_xboole_1,0.0
t69_xboole_1,d8_xboole_0,0.0
t69_xboole_1,t60_xboole_1,0.0
t69_xboole_1,l58_xboole_1,0.0
t69_xboole_1,t83_xboole_1,0.0
t69_xboole_1,t88_xboole_1,0.0
t69_xboole_1,t3_xboole_0,0.0
t69_xboole_1,rc2_xboole_0,0.0
t69_xboole_1,d10_xboole_0,0.0
t69_xboole_1,d7_xboole_0,0.0
t69_xboole_1,t5_xboole_0,0.0
t69_xboole_1,t58_xboole_1,0.0
t69_xboole_1,t14_xboole_1,0.0
t69_xboole_1,t78_xboole_1,0.0
t69_xboole_1,t67_xboole_1,0.0
t69_xboole_1,t8_boole,0.0
t69_xboole_1,d1_xboole_0,0.0
t69_xboole_1,t45_xboole_1,0.0
t69_xboole_1,l32_xboole_1,0.0
t69_xboole_1,t7_boole,0.0
t69_xboole_1,l13_xboole_0,0.0
t69_xboole_1,t37_xboole_1,0.0
t69_xboole_1,t117_xboole_1,0.0
t69_xboole_1,d3_tarski,0.0
t69_xboole_1,t20_xboole_1,0.0
t69_xboole_1,t59_xboole_1,0.0
t69_xboole_1,t71_xboole_1,0.0
t69_xboole_1,t30_xboole_1,0.0
t69_xboole_1,symmetry_r1_xboole_0,0.0
t69_xboole_1,t68_xboole_1,0.0
t69_xboole_1,t87_xboole_1,0.0
t69_xboole_1,t63_xboole_1,0.0
t69_xboole_1,t6_boole,0.0
d8_xboole_0,t60_xboole_1,0.0
